id,date,ticker,senti_label,difference,emo_ambiguous,emo_amusement,emo_anger,emo_anxiety,emo_belief,emo_confusion,emo_depression,emo_disgust,emo_excitement,emo_optimism,emo_panic,emo_surprise
100071,2020-01-08,TSLA,True,-1.2293338775634766,True,False,False,False,False,False,False,False,False,False,False,False
100068,2020-01-08,TSLA,True,-1.2293338775634766,False,True,False,False,False,False,False,False,False,False,False,False
100066,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,True,False,False,False
100082,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,False,True,False,False
100063,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,True,False,False,False,False,False,False,False,False
100062,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,True,False,False,False
100061,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,False,True,False,False
100060,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,True,False,False,False
100069,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,True,False,False,False,False,False,False
100065,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,True,False,False,False
108011,2020-01-08,TSLA,True,-1.2293338775634766,False,True,False,False,False,False,False,False,False,False,False,False
108010,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,False,False,False,False,False,True,False,False
109004,2020-01-08,TSLA,True,-1.2293338775634766,False,False,False,False,True,False,False,False,False,False,False,False
100093,2020-01-09,TSLA,True,1.0506668090820312,False,True,False,False,False,False,False,False,False,False,False,False
100105,2020-01-09,TSLA,False,1.0506668090820312,False,False,False,False,False,False,False,False,True,False,False,False
100097,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,True,False,False,False
100092,2020-01-09,TSLA,True,1.0506668090820312,False,True,False,False,False,False,False,False,False,False,False,False
100090,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,True,False,False,False
100089,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,True,False,False,False
100087,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,False,True,False,False
100086,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,True,False,False,False
100085,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,False,True,False,False
100084,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,False,True,False,False,False
100101,2020-01-09,TSLA,False,1.0506668090820312,False,False,False,False,False,False,False,False,False,True,False,False
100083,2020-01-09,TSLA,True,1.0506668090820312,False,True,False,False,False,False,False,False,False,False,False,False
109006,2020-01-09,TSLA,True,1.0506668090820312,False,False,False,False,False,False,False,True,False,False,False,False
100117,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,True,False,False,False,False,False,False,False,False
100126,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,False,False,True,False,False,False,False,False,False
100116,2020-01-10,TSLA,False,0.2426643371581995,True,False,False,False,False,False,False,False,False,False,False,False
100114,2020-01-10,TSLA,False,0.2426643371581995,True,False,False,False,False,False,False,False,False,False,False,False
100111,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,True,False,False,False,False,False,False,False,False
100110,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,True,False,False,False,False,False,False,False,False
100107,2020-01-10,TSLA,False,0.2426643371581995,False,False,True,False,False,False,False,False,False,False,False,False
100119,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,False,False,False,False,False,False,True,False,False
108013,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,False,False,False,False,False,False,True,False,False
100125,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,False,False,False,False,False,False,False,True,False
100124,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,True,False,False,False,False,False,False,False,False
100123,2020-01-10,TSLA,False,0.2426643371581995,False,False,True,False,False,False,False,False,False,False,False,False
100122,2020-01-10,TSLA,False,0.2426643371581995,False,False,True,False,False,False,False,False,False,False,False,False
108012,2020-01-10,TSLA,False,0.2426643371581995,False,False,False,False,False,False,False,False,False,True,False,False
100136,2020-01-13,TSLA,True,-2.09066390991211,False,True,False,False,False,False,False,False,False,False,False,False
100134,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,False,False,False,False,False,True,False,False,False
100137,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,False,False,False,False,False,True,False,False,False
100144,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,False,False,False,False,False,True,False,False,False
100139,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,False,False,False,False,True,False,False,False,False
100140,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,True,False,False,False,False,False,False,False,False
100142,2020-01-13,TSLA,True,-2.09066390991211,True,False,False,False,False,False,False,False,False,False,False,False
109012,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,False,False,False,False,False,False,False,True,False
100138,2020-01-13,TSLA,True,-2.09066390991211,False,False,False,False,True,False,False,False,False,False,False,False
108018,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,True,False,False,False,False
109013,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,True,False,False,False
108020,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,True,False,False,False,False
108021,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,False,True,False,False
100146,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,False,False,True,False
100149,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,False,True,False,False
100151,2020-01-14,TSLA,True,0.4226684570312429,False,True,False,False,False,False,False,False,False,False,False,False
100153,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,True,False,False,False
100155,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,True,False,False,False
100156,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,True,False,False,False,False
100160,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,True,False,False,False,False,False,False
100163,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,True,False,False,False,False
100164,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,False,False,False,False,False,True,False,False,False
100167,2020-01-14,TSLA,True,0.4226684570312429,False,False,False,True,False,False,False,False,False,False,False,False
108023,2020-01-15,TSLA,False,0.7506675720214844,False,False,False,False,False,False,False,False,True,False,False,False
108022,2020-01-15,TSLA,True,0.7506675720214844,False,False,False,False,False,True,False,False,False,False,False,False
100183,2020-01-15,TSLA,False,0.7506675720214844,True,False,False,False,False,False,False,False,False,False,False,False
100184,2020-01-15,TSLA,False,0.7506675720214844,True,False,False,False,False,False,False,False,False,False,False,False
100185,2020-01-15,TSLA,False,0.7506675720214844,False,False,False,False,False,False,False,False,False,True,False,False
100187,2020-01-15,TSLA,False,0.7506675720214844,False,False,False,False,False,False,False,True,False,False,False,False
100188,2020-01-15,TSLA,False,0.7506675720214844,False,False,False,False,False,False,False,True,False,False,False,False
100181,2020-01-15,TSLA,True,0.7506675720214844,False,True,False,False,False,False,False,False,False,False,False,False
100179,2020-01-15,TSLA,True,0.7506675720214844,False,False,False,False,False,False,True,False,False,False,False,False
100178,2020-01-15,TSLA,True,0.7506675720214844,False,False,False,False,False,False,False,False,True,False,False,False
100176,2020-01-15,TSLA,True,0.7506675720214844,False,False,False,False,False,False,True,False,False,False,False,False
100174,2020-01-15,TSLA,True,0.7506675720214844,False,False,False,True,False,False,False,False,False,False,False,False
100172,2020-01-15,TSLA,True,0.7506675720214844,False,False,False,True,False,False,False,False,False,False,False,False
100193,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,True,False,False,False,False,False,False,False,False
100190,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,True,False,False,False,False,False,False,False,False
100189,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
108025,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
109018,2020-01-16,TSLA,False,-1.315998077392578,False,False,True,False,False,False,False,False,False,False,False,False
109019,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,True,False,False,False,False,False
100195,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
108024,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
100194,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
108026,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,True,False,False,False,False,False,False,False
100197,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,False,True,False,False,False
100198,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
100200,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,True,False,False,False,False,False,False,False
100201,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
100202,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,False,False,False,True,False
100203,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,True,False,False,False,False
100204,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,False,False,False,False,False,False,True,False,False
100199,2020-01-16,TSLA,False,-1.315998077392578,True,False,False,False,False,False,False,False,False,False,False,False
100206,2020-01-16,TSLA,False,-1.315998077392578,False,False,False,True,False,False,False,False,False,False,False,False
109020,2020-01-17,TSLA,False,-0.1926651000976562,True,False,False,False,False,False,False,False,False,False,False,False
100210,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,False,False,False,False,False,False,False,True,False
100211,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,False,False,False,False,False,False,False,True,False
100212,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,False,True,False,False,False,False,False,False,False
100219,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,True,False,False,False,False,False,False,False,False
109021,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,True,False,False,False,False,False,False,False,False
100215,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,False,False,False,False,False,True,False,False,False
100217,2020-01-17,TSLA,False,-0.1926651000976562,False,False,True,False,False,False,False,False,False,False,False,False
100218,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,True,False,False,False,False,False,False,False,False
100220,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,False,True,False,False,False,False,False,False,False
100221,2020-01-17,TSLA,False,-0.1926651000976562,False,False,True,False,False,False,False,False,False,False,False,False
100229,2020-01-17,TSLA,False,-0.1926651000976562,False,False,False,False,False,False,False,False,True,False,False,False
108028,2020-01-17,TSLA,False,-0.1926651000976562,True,False,False,False,False,False,False,False,False,False,False,False
100242,2020-01-21,TSLA,True,-1.1300010681152344,False,False,False,False,False,False,False,False,True,False,False,False
100246,2020-01-21,TSLA,True,-1.1300010681152344,False,False,False,False,False,False,False,False,True,False,False,False
100249,2020-01-21,TSLA,True,-1.1300010681152344,False,False,False,False,False,False,False,True,False,False,False,False
109025,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,True,False,False,False,False
108032,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,True,False,False,False,False
108030,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,False,True,False,False,False
100276,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,True,False,False,False,False,False,False,False,False
109026,2020-01-22,TSLA,True,0.1553306579589843,False,True,False,False,False,False,False,False,False,False,False,False
109023,2020-01-22,TSLA,True,0.1553306579589843,False,True,False,False,False,False,False,False,False,False,False,False
100269,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,True,False,False,False,False
100267,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,True,False,False,False,False,False,False,False
100275,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,True,False,False,False,False
100261,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,False,False,True,False,False
100259,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,False,True,False,False,False
100250,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,True,False,False,False,False,False,False
108033,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,False,False,False,False,True,False,False,False
108035,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,False,True,False,False,False,False,False,False,False
108034,2020-01-22,TSLA,True,0.1553306579589843,False,False,False,True,False,False,False,False,False,False,False,False
100264,2020-01-22,TSLA,True,0.1553306579589843,False,True,False,False,False,False,False,False,False,False,False,False
100287,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,False,False,False,False,False,True,False,False
100294,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,False,False,False,False,False,True,False,False
109029,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,False,False,False,False,False,True,False,False
100293,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,False,False,False,True,False,False,False,False
100279,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,True,False,False,False,False,False,False,False,False
100282,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,False,False,False,True,False,False,False,False
100286,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,True,False,False,False,False,False,False,False
100291,2020-01-23,TSLA,True,-0.529998779296875,False,False,False,False,False,False,False,False,True,False,False,False
100303,2020-01-24,TSLA,True,0.3873329162597656,False,False,False,False,False,False,False,False,False,True,False,False
100304,2020-01-24,TSLA,True,0.3873329162597656,False,False,False,False,False,False,False,True,False,False,False,False
100308,2020-01-24,TSLA,False,0.3873329162597656,False,False,False,True,False,False,False,False,False,False,False,False
100301,2020-01-24,TSLA,True,0.3873329162597656,False,False,False,False,False,True,False,False,False,False,False,False
100297,2020-01-24,TSLA,True,0.3873329162597656,False,False,False,False,False,False,False,False,True,False,False,False
109030,2020-01-24,TSLA,True,0.3873329162597656,False,False,False,False,False,False,False,True,False,False,False,False
100298,2020-01-24,TSLA,True,0.3873329162597656,False,False,False,True,False,False,False,False,False,False,False,False
100319,2020-01-27,TSLA,False,-1.068664550781243,False,False,False,True,False,False,False,False,False,False,False,False
100335,2020-01-28,TSLA,True,0.1060028076171875,False,False,False,False,False,False,False,False,True,False,False,False
100322,2020-01-28,TSLA,False,0.1060028076171875,False,False,False,False,False,False,False,False,False,True,False,False
100329,2020-01-28,TSLA,False,0.1060028076171875,False,False,True,False,False,False,False,False,False,False,False,False
100330,2020-01-28,TSLA,False,0.1060028076171875,False,False,True,False,False,False,False,False,False,False,False,False
100332,2020-01-28,TSLA,False,0.1060028076171875,False,False,False,False,False,False,False,False,True,False,False,False
100341,2020-01-28,TSLA,True,0.1060028076171875,False,False,False,False,False,False,False,False,True,False,False,False
108038,2020-01-28,TSLA,False,0.1060028076171875,True,False,False,False,False,False,False,False,False,False,False,False
100375,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100376,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,False,True,False,False,False
100379,2020-01-29,TSLA,True,-0.35333251953125,False,True,False,False,False,False,False,False,False,False,False,False
100378,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100373,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,False,True,False,False,False
100377,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100371,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100350,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,True,False,False,False,False,False,False,False
100368,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,False,False,True,False,False
100367,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,True,False,False,False,False,False,False,False
100358,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100348,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100346,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,True,False,False,False,False,False,False,False,False
100370,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,True,False,False,False,False
100383,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,False,False,False,True,False,False
100380,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,False,False,False,True,False,False,False,False,False
109040,2020-01-29,TSLA,True,-0.35333251953125,False,False,True,False,False,False,False,False,False,False,False,False
109041,2020-01-29,TSLA,True,-0.35333251953125,False,False,False,True,False,False,False,False,False,False,False,False
100403,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,True,False,False,False,False
100401,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,True,False,False,False,False,False,False,False
100398,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,False,True,False,False,False
100392,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,True,False,False,False,False,False,False,False
100391,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,False,True,False,False,False
100390,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,True,False,False,False,False,False,False,False
100387,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,True,False,False,False,False
100385,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,True,False,False,False,False,False,False
100407,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,False,False,True,False,False
108046,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,False,True,False,False,False
108043,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,True,False,False,False,False
108050,2020-01-30,TSLA,True,-0.5593376159667969,False,True,False,False,False,False,False,False,False,False,False,False
109045,2020-01-30,TSLA,True,-0.5593376159667969,False,True,False,False,False,False,False,False,False,False,False,False
109044,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,True,False,False,False,False
100386,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,True,False,False,False,False
100414,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,True,False,False,False,False,False,False,False
109047,2020-01-30,TSLA,True,-0.5593376159667969,False,False,False,False,False,False,False,False,True,False,False,False
109051,2020-01-31,TSLA,True,-0.7046661376953125,False,False,False,False,False,False,False,False,True,False,False,False
100450,2020-01-31,TSLA,True,-0.7046661376953125,False,False,False,False,False,False,False,False,False,True,False,False
100443,2020-01-31,TSLA,True,-0.7046661376953125,False,False,False,False,False,False,False,False,False,True,False,False
100442,2020-01-31,TSLA,True,-0.7046661376953125,False,False,False,False,False,False,False,False,False,True,False,False
100437,2020-01-31,TSLA,True,-0.7046661376953125,False,True,False,False,False,False,False,False,False,False,False,False
100446,2020-01-31,TSLA,True,-0.7046661376953125,False,True,False,False,False,False,False,False,False,False,False,False
100428,2020-01-31,TSLA,True,-0.7046661376953125,False,True,False,False,False,False,False,False,False,False,False,False
108052,2020-01-31,TSLA,True,-0.7046661376953125,False,True,False,False,False,False,False,False,False,False,False,False
109056,2020-01-31,TSLA,True,-0.7046661376953125,False,False,False,False,True,False,False,False,False,False,False,False
100430,2020-01-31,TSLA,True,-0.7046661376953125,False,False,False,False,False,False,False,True,False,False,False,False
100468,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,True,False,False,False
108056,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,True,False,False,False,False,False,False,False
100464,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,True,False,False,False,False
100466,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,False,True,False,False
100467,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,True,False,False,False
100469,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,True,False,False,False
100462,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,True,False,False,False
100473,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,True,False,False,False
108055,2020-02-03,TSLA,True,-7.087333679199219,False,True,False,False,False,False,False,False,False,False,False,False
100478,2020-02-03,TSLA,True,-7.087333679199219,False,True,False,False,False,False,False,False,False,False,False,False
100477,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,True,False,False,False,False,False,False
100470,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,False,True,False,False
100475,2020-02-03,TSLA,True,-7.087333679199219,True,False,False,False,False,False,False,False,False,False,False,False
100474,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,True,False,False,False,False
100476,2020-02-03,TSLA,True,-7.087333679199219,False,False,False,False,False,False,False,False,True,False,False,False
108057,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
108059,2020-02-04,TSLA,True,-0.2733345031738281,False,False,True,False,False,False,False,False,False,False,False,False
108061,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,True,False,False
108062,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
108063,2020-02-04,TSLA,True,-0.2733345031738281,False,True,False,False,False,False,False,False,False,False,False,False
100538,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,True,False,False
100536,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,True,False,False,False,False
100533,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
108060,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,False,False,True
100490,2020-02-04,TSLA,True,-0.2733345031738281,True,False,False,False,False,False,False,False,False,False,False,False
100511,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
100512,2020-02-04,TSLA,True,-0.2733345031738281,False,True,False,False,False,False,False,False,False,False,False,False
100514,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,True,False,False,False,False,False,False,False,False
100524,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,True,False,False,False,False
100515,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,False,False,True
100516,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
100518,2020-02-04,TSLA,True,-0.2733345031738281,False,True,False,False,False,False,False,False,False,False,False,False
100521,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,True,False,False,False,False
109060,2020-02-04,TSLA,True,-0.2733345031738281,False,True,False,False,False,False,False,False,False,False,False,False
100531,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
100529,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,True,False,False
100522,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,True,False,False,False,False,False,False,False
100527,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,True,False,False
100489,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
100488,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,True,False,False
100487,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,True,False,False,False,False
100486,2020-02-04,TSLA,True,-0.2733345031738281,False,True,False,False,False,False,False,False,False,False,False,False
100485,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,True,False,False,False,False,False,False
100484,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,True,False,False,False,False
100483,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,False,False,False,True
100528,2020-02-04,TSLA,True,-0.2733345031738281,False,False,False,False,False,False,False,False,True,False,False,False
