id,date,ticker,senti_label,difference,emo_ambiguous,emo_amusement,emo_anger,emo_anxiety,emo_belief,emo_confusion,emo_depression,emo_disgust,emo_excitement,emo_optimism,emo_panic,emo_surprise
100435,2020-01-31,AMZN,True,2.1375045776367188,False,False,False,True,False,False,False,False,False,False,False,False
100517,2020-02-04,AMZN,False,-0.9894943237304688,False,False,False,False,True,False,False,False,False,False,False,False
100509,2020-02-04,AMZN,False,-0.9894943237304688,False,False,False,True,False,False,False,False,False,False,False,False
100555,2020-02-05,AMZN,True,1.5575027465820312,True,False,False,False,False,False,False,False,False,False,False,False
100581,2020-02-05,AMZN,False,1.5575027465820312,False,False,False,False,False,True,False,False,False,False,False,False
100587,2020-02-05,AMZN,False,1.5575027465820312,False,False,False,False,False,False,False,False,True,False,False,False
100570,2020-02-05,AMZN,True,1.5575027465820312,False,False,True,False,False,False,False,False,False,False,False,False
108080,2020-02-06,AMZN,False,-0.4604949951171875,False,False,False,False,False,False,False,False,False,False,True,False
100598,2020-02-06,AMZN,False,-0.4604949951171875,False,False,False,False,False,False,False,True,False,False,False,False
100635,2020-02-06,AMZN,True,-0.4604949951171875,False,False,False,False,False,True,False,False,False,False,False,False
100634,2020-02-06,AMZN,True,-0.4604949951171875,False,False,False,False,False,False,False,False,False,True,False,False
100647,2020-02-07,AMZN,True,-1.864494323730483,False,False,False,False,False,False,False,False,False,False,False,True
100674,2020-02-10,AMZN,True,-2.4449996948242188,False,False,False,True,False,False,False,False,False,False,False,False
100675,2020-02-11,AMZN,True,0.0049972534179829,False,True,False,False,False,False,False,False,False,False,False,False
109086,2020-02-11,AMZN,True,0.0049972534179829,False,False,False,False,False,False,False,False,False,True,False,False
100701,2020-02-12,AMZN,True,0.160003662109375,False,False,False,False,True,False,False,False,False,False,False,False
100776,2020-02-14,AMZN,False,1.0404968261718608,False,False,False,False,False,True,False,False,False,False,False,False
100777,2020-02-14,AMZN,False,1.0404968261718608,False,False,False,False,False,False,False,False,False,False,True,False
100812,2020-02-19,AMZN,True,-0.121002197265625,False,False,False,False,False,False,False,True,False,False,False,False
100826,2020-02-20,AMZN,True,0.9985046386718892,False,False,False,False,False,False,False,False,True,False,False,False
100838,2020-02-20,AMZN,False,0.9985046386718892,False,False,False,False,True,False,False,False,False,False,False,False
100853,2020-02-21,AMZN,False,2.3089981079101705,False,False,False,False,False,False,False,False,False,False,False,True
100856,2020-02-21,AMZN,False,2.3089981079101705,False,False,False,True,False,False,False,False,False,False,False,False
100850,2020-02-21,AMZN,False,2.3089981079101705,False,False,False,False,False,False,False,False,False,False,True,False
100986,2020-02-27,AMZN,True,2.504005432128892,False,False,False,True,False,False,False,False,False,False,False,False
101039,2020-02-28,AMZN,False,-3.4560012817382812,False,False,False,True,False,False,False,False,False,False,False,False
101080,2020-03-02,AMZN,True,-2.3730010986328267,False,True,False,False,False,False,False,False,False,False,False,False
108120,2020-03-02,AMZN,True,-2.3730010986328267,False,False,False,False,False,False,False,False,False,True,False,False
101119,2020-03-03,AMZN,True,3.319000244140625,False,False,False,False,True,False,False,False,False,False,False,False
101158,2020-03-03,AMZN,False,3.319000244140625,False,False,False,True,False,False,False,False,False,False,False,False
101161,2020-03-03,AMZN,False,3.319000244140625,False,False,False,True,False,False,False,False,False,False,False,False
101162,2020-03-03,AMZN,False,3.319000244140625,False,False,False,True,False,False,False,False,False,False,False,False
101166,2020-03-03,AMZN,False,3.319000244140625,False,False,False,True,False,False,False,False,False,False,False,False
101210,2020-03-04,AMZN,True,-1.4629974365234375,False,False,False,False,False,False,False,False,False,False,False,True
108135,2020-03-04,AMZN,False,-1.4629974365234375,True,False,False,False,False,False,False,False,False,False,False,False
101245,2020-03-05,AMZN,True,0.4485015869140625,True,False,False,False,False,False,False,False,False,False,False,False
101253,2020-03-05,AMZN,False,0.4485015869140625,False,False,False,True,False,False,False,False,False,False,False,False
108143,2020-03-05,AMZN,True,0.4485015869140625,False,True,False,False,False,False,False,False,False,False,False,False
101247,2020-03-05,AMZN,False,0.4485015869140625,True,False,False,False,False,False,False,False,False,False,False,False
101273,2020-03-06,AMZN,False,-1.3044967651367188,False,False,False,True,False,False,False,False,False,False,False,False
101262,2020-03-06,AMZN,False,-1.3044967651367188,False,False,False,True,False,False,False,False,False,False,False,False
101283,2020-03-06,AMZN,False,-1.3044967651367188,False,False,True,False,False,False,False,False,False,False,False,False
101312,2020-03-10,AMZN,False,-1.0470046997070457,True,False,False,False,False,False,False,False,False,False,False,False
101335,2020-03-10,AMZN,True,-1.0470046997070457,False,True,False,False,False,False,False,False,False,False,False,False
101344,2020-03-10,AMZN,True,-1.0470046997070457,True,False,False,False,False,False,False,False,False,False,False,False
101337,2020-03-10,AMZN,True,-1.0470046997070457,False,True,False,False,False,False,False,False,False,False,False,False
108164,2020-03-10,AMZN,True,-1.0470046997070457,False,False,False,False,False,False,False,False,False,True,False,False
108158,2020-03-10,AMZN,False,-1.0470046997070457,False,False,False,True,False,False,False,False,False,False,False,False
101358,2020-03-11,AMZN,True,1.8495025634765483,False,False,False,False,False,False,False,False,False,True,False,False
101346,2020-03-11,AMZN,True,1.8495025634765483,False,False,False,False,False,True,False,False,False,False,False,False
101349,2020-03-11,AMZN,True,1.8495025634765483,False,False,True,False,False,False,False,False,False,False,False,False
101408,2020-03-12,AMZN,False,2.2685012817382812,False,False,False,True,False,False,False,False,False,False,False,False
101404,2020-03-12,AMZN,False,2.2685012817382812,True,False,False,False,False,False,False,False,False,False,False,False
108177,2020-03-12,AMZN,False,2.2685012817382812,False,False,False,False,False,False,False,False,False,False,False,True
108174,2020-03-12,AMZN,False,2.2685012817382812,False,False,False,True,False,False,False,False,False,False,False,False
101426,2020-03-12,AMZN,False,2.2685012817382812,False,False,False,False,False,True,False,False,False,False,False,False
101427,2020-03-12,AMZN,False,2.2685012817382812,False,False,False,False,False,False,False,False,False,False,True,False
101450,2020-03-13,AMZN,False,-1.5,False,True,False,False,False,False,False,False,False,False,False,False
101474,2020-03-13,AMZN,False,-1.5,False,False,False,True,False,False,False,False,False,False,False,False
101487,2020-03-13,AMZN,False,-1.5,False,False,False,False,False,False,False,False,False,True,False,False
101466,2020-03-13,AMZN,False,-1.5,False,False,False,True,False,False,False,False,False,False,False,False
108178,2020-03-13,AMZN,False,-1.5,False,False,False,False,True,False,False,False,False,False,False,False
101554,2020-03-17,AMZN,False,-1.618499755859375,False,False,False,False,False,False,False,True,False,False,False,False
108188,2020-03-17,AMZN,False,-1.618499755859375,False,False,False,True,False,False,False,False,False,False,False,False
108191,2020-03-17,AMZN,False,-1.618499755859375,False,False,False,False,False,False,True,False,False,False,False,False
101592,2020-03-17,AMZN,False,-1.618499755859375,False,False,False,False,False,False,False,False,False,False,True,False
101557,2020-03-17,AMZN,False,-1.618499755859375,False,False,False,True,False,False,False,False,False,False,False,False
109201,2020-03-18,AMZN,True,-4.0,False,False,False,False,True,False,False,False,False,False,False,False
101679,2020-03-18,AMZN,True,-4.0,False,True,False,False,False,False,False,False,False,False,False,False
101677,2020-03-18,AMZN,True,-4.0,False,False,False,False,False,False,False,False,False,True,False,False
101649,2020-03-18,AMZN,True,-4.0,False,False,False,False,True,False,False,False,False,False,False,False
101637,2020-03-18,AMZN,True,-4.0,False,True,False,False,False,False,False,False,False,False,False,False
101685,2020-03-19,AMZN,True,-1.0465011596679543,False,False,False,False,True,False,False,False,False,False,False,False
101697,2020-03-19,AMZN,True,-1.0465011596679543,False,True,False,False,False,False,False,False,False,False,False,False
108207,2020-03-19,AMZN,True,-1.0465011596679543,False,False,False,False,True,False,False,False,False,False,False,False
109206,2020-03-19,AMZN,True,-1.0465011596679543,False,False,False,False,True,False,False,False,False,False,False,False
101763,2020-03-20,AMZN,True,4.0110015869140625,False,False,False,False,True,False,False,False,False,False,False,False
101749,2020-03-20,AMZN,True,4.0110015869140625,False,False,False,False,False,False,False,False,True,False,False,False
101746,2020-03-20,AMZN,True,4.0110015869140625,False,False,False,False,False,True,False,False,False,False,False,False
101805,2020-03-23,AMZN,True,-3.754005432128892,False,False,False,False,True,False,False,False,False,False,False,False
101839,2020-03-24,AMZN,True,0.5699996948242472,False,False,False,False,True,False,False,False,False,False,False,False
101818,2020-03-24,AMZN,True,0.5699996948242472,False,False,False,False,False,False,False,False,True,False,False,False
101847,2020-03-24,AMZN,True,0.5699996948242472,False,False,False,False,True,False,False,False,False,False,False,False
108230,2020-03-24,AMZN,True,0.5699996948242472,False,False,False,False,False,False,False,False,True,False,False,False
108222,2020-03-24,AMZN,True,0.5699996948242472,False,False,False,False,False,False,False,False,False,True,False,False
101946,2020-03-25,AMZN,True,1.7425003051758097,True,False,False,False,False,False,False,False,False,False,False,False
101936,2020-03-25,AMZN,True,1.7425003051758097,False,False,False,False,False,False,False,False,True,False,False,False
101973,2020-03-26,AMZN,False,-2.67449951171875,False,False,False,True,False,False,False,False,False,False,False,False
102012,2020-03-26,AMZN,False,-2.67449951171875,False,False,False,True,False,False,False,False,False,False,False,False
108255,2020-03-27,AMZN,True,1.5380020141601705,False,False,False,False,True,False,False,False,False,False,False,False
109242,2020-03-27,AMZN,True,1.5380020141601705,False,False,False,True,False,False,False,False,False,False,False,False
102119,2020-03-31,AMZN,True,0.7314987182617188,False,False,False,False,True,False,False,False,False,False,False,False
102149,2020-03-31,AMZN,True,0.7314987182617188,False,False,False,False,False,False,False,False,False,True,False,False
102152,2020-03-31,AMZN,True,0.7314987182617188,False,False,False,False,True,False,False,False,False,False,False,False
102305,2020-04-13,AMZN,True,-6.4434967041015625,False,False,False,False,False,False,False,False,True,False,False,False
102307,2020-04-14,AMZN,True,-4.142501831054702,False,False,False,False,False,False,False,False,False,True,False,False
102317,2020-04-14,AMZN,True,-4.142501831054702,False,False,False,True,False,False,False,False,False,False,False,False
102356,2020-04-15,AMZN,True,-2.5,False,False,False,False,False,True,False,False,False,False,False,False
102360,2020-04-16,AMZN,True,-3.1094970703125284,False,False,False,False,True,False,False,False,False,False,False,False
102370,2020-04-16,AMZN,True,-3.1094970703125284,False,False,False,False,True,False,False,False,False,False,False,False
102382,2020-04-16,AMZN,True,-3.1094970703125284,False,False,False,False,True,False,False,False,False,False,False,False
102405,2020-04-17,AMZN,True,-0.1334991455077983,False,False,False,False,False,True,False,False,False,False,False,False
102411,2020-04-17,AMZN,True,-0.1334991455077983,False,False,False,False,True,False,False,False,False,False,False,False
108299,2020-04-21,AMZN,True,4.424499511718736,False,False,False,False,False,False,False,False,True,False,False,False
102475,2020-04-22,AMZN,False,0.2754974365234375,False,False,False,False,False,False,False,True,False,False,False,False
108314,2020-04-24,AMZN,True,0.3389968872070312,False,False,False,False,False,False,False,True,False,False,False,False
102530,2020-04-28,AMZN,False,2.9010009765625,False,False,False,True,False,False,False,False,False,False,False,False
102587,2020-04-29,AMZN,True,-2.1349945068359375,False,False,False,False,False,False,False,False,False,True,False,False
102590,2020-04-29,AMZN,True,-2.1349945068359375,False,False,False,False,False,False,False,False,False,True,False,False
102611,2020-04-30,AMZN,True,-2.708000183105483,False,False,False,False,False,False,False,False,False,True,False,False
102612,2020-04-30,AMZN,True,-2.708000183105483,False,False,False,False,False,False,False,False,False,True,False,False
102620,2020-04-30,AMZN,True,-2.708000183105483,False,False,False,False,False,False,False,False,False,True,False,False
102628,2020-04-30,AMZN,True,-2.708000183105483,False,False,False,False,False,False,False,False,False,False,False,True
109335,2020-04-30,AMZN,True,-2.708000183105483,False,False,False,True,False,False,False,False,False,False,False,False
102616,2020-04-30,AMZN,True,-2.708000183105483,False,False,False,False,True,False,False,False,False,False,False,False
102728,2020-05-01,AMZN,False,2.537994384765625,False,False,False,False,False,True,False,False,False,False,False,False
102689,2020-05-01,AMZN,True,2.537994384765625,False,False,True,False,False,False,False,False,False,False,False,False
102658,2020-05-01,AMZN,True,2.537994384765625,False,False,False,True,False,False,False,False,False,False,False,False
102650,2020-05-01,AMZN,True,2.537994384765625,False,False,False,False,True,False,False,False,False,False,False,False
102634,2020-05-01,AMZN,True,2.537994384765625,False,False,False,False,False,False,False,False,False,True,False,False
102725,2020-05-01,AMZN,False,2.537994384765625,False,False,False,False,False,False,False,False,False,True,False,False
102744,2020-05-05,AMZN,True,1.1100006103515625,False,True,False,False,False,False,False,False,False,False,False,False
102745,2020-05-05,AMZN,True,1.1100006103515625,False,False,False,False,True,False,False,False,False,False,False,False
102802,2020-05-06,AMZN,True,-1.0910034179687358,False,False,False,False,True,False,False,False,False,False,False,False
108356,2020-05-08,AMZN,True,-0.3734970092773437,False,True,False,False,False,False,False,False,False,False,False,False
103004,2020-05-19,AMZN,True,-0.9749984741210797,False,False,False,False,False,False,False,False,False,True,False,False
103030,2020-05-20,AMZN,True,-1.0035018920898438,False,True,False,False,False,False,False,False,False,False,False,False
103029,2020-05-20,AMZN,True,-1.0035018920898438,False,False,False,False,False,False,False,False,True,False,False,False
103043,2020-05-21,AMZN,False,2.663002014160156,False,False,False,True,False,False,False,False,False,False,False,False
109380,2020-05-27,AMZN,False,-0.2700042724609375,True,False,False,False,False,False,False,False,False,False,False,False
103078,2020-05-27,AMZN,False,-0.2700042724609375,False,False,False,False,True,False,False,False,False,False,False,False
103134,2020-06-02,AMZN,True,-0.2705001831054687,False,True,False,False,False,False,False,False,False,False,False,False
103141,2020-06-02,AMZN,True,-0.2705001831054687,False,False,False,False,True,False,False,False,False,False,False,False
108389,2020-06-03,AMZN,True,-0.5195007324218892,False,False,False,False,True,False,False,False,False,False,False,False
103178,2020-06-04,AMZN,True,0.8414993286132812,False,False,False,False,True,False,False,False,False,False,False,False
103222,2020-06-09,AMZN,True,-3.5709991455077983,False,False,False,False,False,True,False,False,False,False,False,False
103244,2020-06-10,AMZN,True,-0.12249755859375,False,False,False,False,False,False,False,False,False,True,False,False
103298,2020-06-11,AMZN,False,2.2770004272460938,False,False,False,False,False,False,False,False,False,True,False,False
103340,2020-06-12,AMZN,False,2.8095016479492188,False,False,True,False,False,False,False,False,False,False,False,False
103362,2020-06-16,AMZN,True,0.2364959716796875,False,False,False,False,True,False,False,False,False,False,False,False
108415,2020-06-16,AMZN,True,0.2364959716796875,False,False,False,False,True,False,False,False,False,False,False,False
109418,2020-06-16,AMZN,True,0.2364959716796875,False,False,False,False,False,False,False,False,False,True,False,False
103379,2020-06-17,AMZN,True,0.3260040283203125,False,False,False,False,False,False,False,False,False,True,False,False
109419,2020-06-17,AMZN,True,0.3260040283203125,False,False,False,False,False,False,False,False,False,True,False,False
109433,2020-06-23,AMZN,True,-1.9195098876953125,False,False,False,False,False,False,False,False,False,False,False,True
103481,2020-06-24,AMZN,True,2.279998779296875,False,True,False,False,False,False,False,False,False,False,False,False
103530,2020-06-26,AMZN,True,4.1095123291015625,False,False,False,False,True,False,False,False,False,False,False,False
109443,2020-06-26,AMZN,False,4.1095123291015625,True,False,False,False,False,False,False,False,False,False,False,False
103568,2020-06-30,AMZN,False,-3.6875,False,False,False,False,False,False,False,False,False,True,False,False
103597,2020-07-01,AMZN,True,-6.035491943359375,True,False,False,False,False,False,False,False,False,False,False,False
103598,2020-07-01,AMZN,True,-6.035491943359375,False,False,False,False,False,False,False,False,False,False,False,True
103585,2020-07-01,AMZN,True,-6.035491943359375,False,False,False,False,True,False,False,False,False,False,False,False
109453,2020-07-01,AMZN,True,-6.035491943359375,False,False,False,True,False,False,False,False,False,False,False,False
103621,2020-07-02,AMZN,True,1.0854949951171875,False,False,False,False,False,False,False,False,False,True,False,False
103600,2020-07-02,AMZN,True,1.0854949951171875,False,False,False,False,True,False,False,False,False,False,False,False
103610,2020-07-02,AMZN,True,1.0854949951171875,False,False,False,True,False,False,False,False,False,False,False,False
103614,2020-07-02,AMZN,True,1.0854949951171875,False,False,False,True,False,False,False,False,False,False,False,False
103617,2020-07-02,AMZN,True,1.0854949951171875,False,False,False,False,False,False,False,False,False,True,False,False
103648,2020-07-07,AMZN,True,2.9215087890625,False,False,False,False,False,True,False,False,False,False,False,False
108462,2020-07-07,AMZN,True,2.9215087890625,False,False,False,False,True,False,False,False,False,False,False,False
103645,2020-07-07,AMZN,True,2.9215087890625,False,False,False,False,True,False,False,False,False,False,False,False
108466,2020-07-08,AMZN,True,-2.9250030517578125,False,False,False,False,True,False,False,False,False,False,False,False
109461,2020-07-08,AMZN,True,-2.9250030517578125,False,False,False,False,False,False,False,False,True,False,False,False
103670,2020-07-08,AMZN,False,-2.9250030517578125,False,False,False,True,False,False,False,False,False,False,False,False
103658,2020-07-08,AMZN,False,-2.9250030517578125,False,True,False,False,False,False,False,False,False,False,False,False
108465,2020-07-08,AMZN,False,-2.9250030517578125,False,False,False,False,False,True,False,False,False,False,False,False
103712,2020-07-09,AMZN,True,-3.332000732421875,False,False,False,False,False,False,False,False,False,False,False,True
108472,2020-07-09,AMZN,True,-3.332000732421875,False,False,False,False,True,False,False,False,False,False,False,False
109465,2020-07-09,AMZN,True,-3.332000732421875,False,False,False,False,False,False,False,False,True,False,False,False
103727,2020-07-10,AMZN,True,-0.4120025634765625,False,False,False,False,True,False,False,False,False,False,False,False
103724,2020-07-10,AMZN,True,-0.4120025634765625,False,False,False,False,True,False,False,False,False,False,False,False
103717,2020-07-10,AMZN,True,-0.4120025634765625,False,False,False,False,True,False,False,False,False,False,False,False
103798,2020-07-14,AMZN,False,0.25,True,False,False,False,False,False,False,False,False,False,False,False
103808,2020-07-14,AMZN,False,0.25,False,False,False,False,False,False,False,False,False,True,False,False
109478,2020-07-14,AMZN,False,0.25,True,False,False,False,False,False,False,False,False,False,False,False
103831,2020-07-15,AMZN,False,3.5680084228515625,False,False,False,False,False,False,False,False,False,True,False,False
103898,2020-07-20,AMZN,True,-9.832000732421877,False,False,False,False,False,False,False,False,True,False,False,False
103917,2020-07-21,AMZN,True,4.709991455078125,False,False,False,False,False,False,False,False,False,False,False,True
108492,2020-07-21,AMZN,True,4.709991455078125,False,False,False,False,False,True,False,False,False,False,False,False
103935,2020-07-22,AMZN,False,1.2545013427734375,False,False,False,False,True,False,False,False,False,False,False,False
104008,2020-07-23,AMZN,False,5.58599853515625,False,False,False,False,False,False,True,False,False,False,False,False
104044,2020-07-24,AMZN,False,-3.94549560546875,False,False,False,False,False,False,False,False,False,True,False,False
104041,2020-07-24,AMZN,False,-3.94549560546875,False,False,False,True,False,False,False,False,False,False,False,False
104036,2020-07-24,AMZN,False,-3.94549560546875,False,False,False,False,False,True,False,False,False,False,False,False
104027,2020-07-24,AMZN,False,-3.94549560546875,False,False,False,False,False,False,True,False,False,False,False,False
109510,2020-07-28,AMZN,True,2.6970062255859375,False,False,False,False,True,False,False,False,False,False,False,False
104086,2020-07-29,AMZN,False,-0.1269989013671875,False,False,False,False,False,False,False,False,False,True,False,False
104102,2020-07-29,AMZN,False,-0.1269989013671875,False,False,False,False,True,False,False,False,False,False,False,False
104103,2020-07-29,AMZN,True,-0.1269989013671875,False,False,False,False,True,False,False,False,False,False,False,False
104118,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,True,False,False,False,False,False,False
104121,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,True,False,False,False
104122,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,True,False,False,False,False,False,False,False
104123,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,True,False,False,False,False,False,False,False
104124,2020-07-30,AMZN,True,-1.8939971923828125,False,True,False,False,False,False,False,False,False,False,False,False
104125,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,False,True,False,False
104136,2020-07-30,AMZN,True,-1.8939971923828125,False,False,True,False,False,False,False,False,False,False,False,False
104141,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,True,False,False,False,False,False,False,False
109522,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,True,False,False,False
109521,2020-07-30,AMZN,True,-1.8939971923828125,False,True,False,False,False,False,False,False,False,False,False,False
109520,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,False,True,False,False
109519,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,True,False,False,False,False,False,False,False
104128,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,True,False,False,False
104129,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,False,False,False,True
104130,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,False,False,False,False,False,True,False,False
104107,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,True,False,False,False,False,False,False,False
104127,2020-07-30,AMZN,True,-1.8939971923828125,False,False,False,False,True,False,False,False,False,False,False,False
104132,2020-07-30,AMZN,True,-1.8939971923828125,False,True,False,False,False,False,False,False,False,False,False,False
109526,2020-07-31,AMZN,True,3.96600341796875,False,False,False,False,False,False,False,False,False,True,False,False
104163,2020-07-31,AMZN,True,3.96600341796875,False,False,False,False,True,False,False,False,False,False,False,False
104183,2020-07-31,AMZN,True,3.96600341796875,False,True,False,False,False,False,False,False,False,False,False,False
104189,2020-07-31,AMZN,True,3.96600341796875,False,False,False,True,False,False,False,False,False,False,False,False
104191,2020-07-31,AMZN,True,3.96600341796875,False,False,True,False,False,False,False,False,False,False,False,False
104198,2020-07-31,AMZN,True,3.96600341796875,False,False,False,False,False,False,False,False,False,True,False,False
109534,2020-08-05,AMZN,True,-3.06298828125,False,False,False,False,False,False,False,False,False,True,False,False
104265,2020-08-05,AMZN,True,-3.06298828125,False,False,False,True,False,False,False,False,False,False,False,False
104275,2020-08-06,AMZN,True,-1.5319976806640625,False,False,False,False,False,False,False,True,False,False,False,False
104279,2020-08-06,AMZN,True,-1.5319976806640625,False,False,False,True,False,False,False,False,False,False,False,False
108535,2020-08-07,AMZN,True,2.8274993896484375,False,False,False,False,True,False,False,False,False,False,False,False
104344,2020-08-11,AMZN,False,1.6265106201171875,False,False,True,False,False,False,False,False,False,False,False,False
104353,2020-08-11,AMZN,False,1.6265106201171875,False,False,False,False,True,False,False,False,False,False,False,False
104387,2020-08-12,AMZN,True,-2.712005615234375,False,False,False,False,True,False,False,False,False,False,False,False
104439,2020-08-14,AMZN,False,1.50799560546875,False,False,False,False,True,False,False,False,False,False,False,False
104463,2020-08-17,AMZN,True,-0.4644927978515625,False,False,False,True,False,False,False,False,False,False,False,False
104479,2020-08-18,AMZN,True,-5.0244903564453125,True,False,False,False,False,False,False,False,False,False,False,False
104497,2020-08-18,AMZN,True,-5.0244903564453125,False,False,False,False,True,False,False,False,False,False,False,False
109561,2020-08-18,AMZN,True,-5.0244903564453125,True,False,False,False,False,False,False,False,False,False,False,False
104476,2020-08-18,AMZN,True,-5.0244903564453125,False,False,False,False,False,False,False,False,False,True,False,False
104505,2020-08-18,AMZN,True,-5.0244903564453125,False,False,False,False,False,False,False,False,False,True,False,False
104521,2020-08-19,AMZN,True,2.126495361328125,False,False,False,False,False,False,False,False,False,True,False,False
104531,2020-08-19,AMZN,True,2.126495361328125,True,False,False,False,False,False,False,False,False,False,False,False
104563,2020-08-20,AMZN,False,-2.26849365234375,False,False,False,False,False,False,False,False,False,False,True,False
104599,2020-08-21,AMZN,True,0.514007568359375,False,False,False,False,False,False,False,False,False,True,False,False
109600,2020-08-25,AMZN,True,-2.5749969482421875,False,False,False,False,True,False,False,False,False,False,False,False
104723,2020-08-25,AMZN,True,-2.5749969482421875,False,False,False,False,True,False,False,False,False,False,False,False
104721,2020-08-25,AMZN,True,-2.5749969482421875,False,False,False,False,True,False,False,False,False,False,False,False
109599,2020-08-25,AMZN,True,-2.5749969482421875,False,True,False,False,False,False,False,False,False,False,False,False
104761,2020-08-26,AMZN,True,-4.5370025634765625,False,False,False,False,False,False,False,False,False,False,False,True
104806,2020-08-27,AMZN,True,2.50250244140625,False,False,False,False,True,False,False,False,False,False,False,False
104978,2020-09-01,AMZN,True,-0.47698974609375,False,False,False,False,False,False,False,True,False,False,False,False
