,Unnamed: 0,id,date,ticker,emo_label,senti_label,difference
215,4837,101277,2020-03-06,AAPL,confusion,bearish,-1.7574996948242188
216,4838,101269,2020-03-06,AAPL,ambiguous,bearish,-1.7574996948242188
217,4839,101261,2020-03-06,AAPL,ambiguous,bearish,-1.7574996948242188
218,4840,101257,2020-03-06,AAPL,anxiety,bearish,-1.7574996948242188
219,4841,101263,2020-03-06,AAPL,anxiety,bearish,-1.7574996948242188
220,4842,101301,2020-03-09,AAPL,ambiguous,bearish,-0.6050033569335938
221,4843,101298,2020-03-09,AAPL,ambiguous,bearish,-0.6050033569335938
222,4844,101299,2020-03-09,AAPL,amusement,bearish,-0.6050033569335938
223,4845,101300,2020-03-09,AAPL,anxiety,bearish,-0.6050033569335938
224,4846,109171,2020-03-09,AAPL,anxiety,bearish,-0.6050033569335938
225,4847,101302,2020-03-09,AAPL,ambiguous,bearish,-0.6050033569335938
226,4848,108155,2020-03-09,AAPL,amusement,bearish,-0.6050033569335938
227,4849,109173,2020-03-10,AAPL,optimism,bearish,-2.0499954223632812
228,4850,108157,2020-03-10,AAPL,confusion,bearish,-2.0499954223632812
229,4851,101318,2020-03-10,AAPL,ambiguous,bearish,-2.0499954223632812
230,4852,101317,2020-03-10,AAPL,anxiety,bearish,-2.0499954223632812
231,4853,108162,2020-03-10,AAPL,anxiety,bearish,-2.0499954223632812
232,4854,101332,2020-03-10,AAPL,belief,bullish,-2.0499954223632812
233,4855,101331,2020-03-10,AAPL,excitement,bullish,-2.0499954223632812
234,4856,101357,2020-03-11,AAPL,excitement,bullish,0.4900054931640625
235,4857,101366,2020-03-11,AAPL,confusion,bullish,0.4900054931640625
236,4858,101382,2020-03-11,AAPL,depression,bearish,0.4900054931640625
237,4859,101385,2020-03-11,AAPL,optimism,bearish,0.4900054931640625
238,4860,109174,2020-03-11,AAPL,amusement,bullish,0.4900054931640625
239,4861,101431,2020-03-12,AAPL,anxiety,bearish,1.9275016784667969
240,4862,101409,2020-03-12,AAPL,panic,bearish,1.9275016784667969
241,4863,101387,2020-03-12,AAPL,optimism,bearish,1.9275016784667969
242,4864,101390,2020-03-12,AAPL,amusement,bearish,1.9275016784667969
243,4865,101395,2020-03-12,AAPL,ambiguous,bearish,1.9275016784667969
244,4866,101415,2020-03-12,AAPL,confusion,bearish,1.9275016784667969
245,4867,101425,2020-03-12,AAPL,depression,bearish,1.9275016784667969
246,4868,101446,2020-03-13,AAPL,ambiguous,bearish,-3.2699966430664062
247,4869,109186,2020-03-13,AAPL,anger,bearish,-3.2699966430664062
248,4870,101448,2020-03-13,AAPL,confusion,bearish,-3.2699966430664062
249,4871,101465,2020-03-13,AAPL,anxiety,bearish,-3.2699966430664062
250,4872,101506,2020-03-13,AAPL,amusement,bullish,-3.2699966430664062
251,4873,101488,2020-03-13,AAPL,anxiety,bearish,-3.2699966430664062
252,4874,101485,2020-03-13,AAPL,depression,bearish,-3.2699966430664062
253,4875,101527,2020-03-16,AAPL,anxiety,bearish,-0.06500244140625
254,4876,101519,2020-03-16,AAPL,anger,bearish,-0.06500244140625
255,4877,101520,2020-03-16,AAPL,ambiguous,bearish,-0.06500244140625
256,4878,101521,2020-03-16,AAPL,panic,bearish,-0.06500244140625
257,4879,101522,2020-03-16,AAPL,anxiety,bearish,-0.06500244140625
258,4880,101523,2020-03-16,AAPL,surprise,bearish,-0.06500244140625
259,4881,108187,2020-03-16,AAPL,panic,bearish,-0.06500244140625
260,4882,108186,2020-03-16,AAPL,ambiguous,bearish,-0.06500244140625
261,4883,108184,2020-03-16,AAPL,belief,bearish,-0.06500244140625
262,4884,101526,2020-03-16,AAPL,ambiguous,bearish,-0.06500244140625
263,4885,101524,2020-03-16,AAPL,disgust,bearish,-0.06500244140625
264,4886,101525,2020-03-16,AAPL,anxiety,bearish,-0.06500244140625
265,4887,101533,2020-03-16,AAPL,panic,bearish,-0.06500244140625
266,4888,101528,2020-03-16,AAPL,ambiguous,bearish,-0.06500244140625
267,4889,101600,2020-03-17,AAPL,optimism,bullish,-1.3375015258789134
268,4890,101596,2020-03-17,AAPL,amusement,bullish,-1.3375015258789134
269,4891,101595,2020-03-17,AAPL,surprise,bullish,-1.3375015258789134
270,4892,101586,2020-03-17,AAPL,disgust,bearish,-1.3375015258789134
271,4893,108194,2020-03-17,AAPL,optimism,bearish,-1.3375015258789134
272,4894,101582,2020-03-17,AAPL,anger,bearish,-1.3375015258789134
273,4895,101572,2020-03-17,AAPL,anger,bearish,-1.3375015258789134
274,4896,101545,2020-03-17,AAPL,anxiety,bearish,-1.3375015258789134
275,4897,101598,2020-03-17,AAPL,belief,bullish,-1.3375015258789134
276,4898,101589,2020-03-17,AAPL,panic,bearish,-1.3375015258789134
277,4899,108196,2020-03-18,AAPL,excitement,bullish,-1.7249984741210938
278,4900,101662,2020-03-18,AAPL,belief,bullish,-1.7249984741210938
279,4901,101672,2020-03-18,AAPL,anxiety,bearish,-1.7249984741210938
280,4902,101627,2020-03-18,AAPL,anger,bullish,-1.7249984741210938
281,4903,101630,2020-03-18,AAPL,anxiety,bullish,-1.7249984741210938
282,4904,101643,2020-03-18,AAPL,depression,bullish,-1.7249984741210938
283,4905,101655,2020-03-18,AAPL,belief,bullish,-1.7249984741210938
284,4906,101676,2020-03-18,AAPL,ambiguous,bearish,-1.7249984741210938
285,4907,101616,2020-03-18,AAPL,belief,bullish,-1.7249984741210938
286,4908,101713,2020-03-19,AAPL,belief,bearish,0.6525001525878906
287,4909,101720,2020-03-19,AAPL,panic,bearish,0.6525001525878906
288,4910,101732,2020-03-19,AAPL,anxiety,bearish,0.6525001525878906
289,4911,101704,2020-03-19,AAPL,anxiety,bearish,0.6525001525878906
290,4912,109205,2020-03-19,AAPL,ambiguous,bearish,0.6525001525878906
291,4913,108211,2020-03-20,AAPL,ambiguous,bearish,4.484996795654297
292,4914,109213,2020-03-20,AAPL,optimism,bearish,4.484996795654297
293,4915,101787,2020-03-20,AAPL,ambiguous,bearish,4.484996795654297
294,4916,101777,2020-03-20,AAPL,confusion,bearish,4.484996795654297
295,4917,101784,2020-03-20,AAPL,ambiguous,bearish,4.484996795654297
296,4918,101798,2020-03-23,AAPL,ambiguous,bearish,0.9275016784667898
297,4919,101799,2020-03-23,AAPL,ambiguous,bearish,0.9275016784667898
298,4920,101800,2020-03-23,AAPL,ambiguous,bearish,0.9275016784667898
299,4921,108219,2020-03-23,AAPL,ambiguous,bearish,0.9275016784667898
300,4922,109221,2020-03-24,AAPL,anxiety,bearish,-2.6300010681152344
301,4923,101816,2020-03-24,AAPL,amusement,bearish,-2.6300010681152344
302,4924,108221,2020-03-24,AAPL,panic,bearish,-2.6300010681152344
303,4925,101867,2020-03-24,AAPL,amusement,bullish,-2.6300010681152344
304,4926,101843,2020-03-24,AAPL,panic,bearish,-2.6300010681152344
305,4927,101840,2020-03-24,AAPL,ambiguous,bearish,-2.6300010681152344
306,4928,101950,2020-03-25,AAPL,excitement,bullish,1.3074989318847656
307,4929,101958,2020-03-25,AAPL,ambiguous,bearish,1.3074989318847656
308,4930,101916,2020-03-25,AAPL,confusion,bullish,1.3074989318847656
309,4931,101956,2020-03-25,AAPL,panic,bearish,1.3074989318847656
310,4932,102015,2020-03-26,AAPL,anxiety,bearish,-2.979999542236328
311,4933,108244,2020-03-26,AAPL,anxiety,bearish,-2.979999542236328
312,4934,108250,2020-03-26,AAPL,amusement,bullish,-2.979999542236328
313,4935,101968,2020-03-26,AAPL,anxiety,bearish,-2.979999542236328
314,4936,101981,2020-03-26,AAPL,anger,bearish,-2.979999542236328
315,4937,101994,2020-03-26,AAPL,ambiguous,bearish,-2.979999542236328
316,4938,102026,2020-03-26,AAPL,ambiguous,bearish,-2.979999542236328
317,4939,102027,2020-03-26,AAPL,anxiety,bearish,-2.979999542236328
318,4940,102072,2020-03-27,AAPL,optimism,bullish,1.2524986267089844
319,4941,102060,2020-03-27,AAPL,belief,bullish,1.2524986267089844
320,4942,102066,2020-03-27,AAPL,anxiety,bullish,1.2524986267089844
321,4943,109246,2020-03-27,AAPL,ambiguous,bullish,1.2524986267089844
322,4944,102080,2020-03-27,AAPL,disgust,bearish,1.2524986267089844
323,4945,102061,2020-03-27,AAPL,belief,bullish,1.2524986267089844
324,4946,102095,2020-03-30,AAPL,belief,bullish,-1.017498016357422
325,4947,102096,2020-03-30,AAPL,optimism,bullish,-1.017498016357422
326,4948,102097,2020-03-30,AAPL,amusement,bullish,-1.017498016357422
327,4949,102098,2020-03-30,AAPL,optimism,bullish,-1.017498016357422
328,4950,102099,2020-03-30,AAPL,amusement,bullish,-1.017498016357422
329,4951,102100,2020-03-30,AAPL,optimism,bullish,-1.017498016357422
330,4952,102151,2020-03-31,AAPL,ambiguous,bullish,0.3275032043457031
331,4953,102134,2020-03-31,AAPL,excitement,bullish,0.3275032043457031
332,4954,102143,2020-03-31,AAPL,amusement,bullish,0.3275032043457031
333,4955,109258,2020-04-01,AAPL,belief,bearish,1.3974990844726562
334,4956,102173,2020-04-01,AAPL,excitement,bearish,1.3974990844726562
335,4957,102171,2020-04-01,AAPL,disgust,bearish,1.3974990844726562
336,4958,102181,2020-04-02,AAPL,anxiety,bearish,-1.1474990844726562
337,4959,102199,2020-04-02,AAPL,panic,bearish,-1.1474990844726562
338,4960,102202,2020-04-02,AAPL,optimism,bearish,-1.1474990844726562
339,4961,108264,2020-04-02,AAPL,optimism,bearish,-1.1474990844726562
340,4962,102247,2020-04-03,AAPL,anxiety,bearish,0.3474998474121094
341,4963,102250,2020-04-06,AAPL,ambiguous,bullish,-2.8925018310546946
342,4964,102253,2020-04-07,AAPL,depression,bullish,2.842498779296875
343,4965,102254,2020-04-07,AAPL,anxiety,bullish,2.842498779296875
344,4966,102258,2020-04-07,AAPL,optimism,bullish,2.842498779296875
345,4967,102259,2020-04-07,AAPL,disgust,bullish,2.842498779296875
346,4968,108273,2020-04-07,AAPL,anxiety,bullish,2.842498779296875
347,4969,108279,2020-04-08,AAPL,disgust,bearish,-0.8325042724609375
348,4970,102278,2020-04-08,AAPL,anxiety,bearish,-0.8325042724609375
349,4971,102279,2020-04-08,AAPL,optimism,bearish,-0.8325042724609375
350,4972,102286,2020-04-09,AAPL,excitement,bullish,0.1775054931640625
351,4973,102294,2020-04-09,AAPL,ambiguous,bullish,0.1775054931640625
352,4974,102300,2020-04-13,AAPL,anxiety,bullish,-1.2350006103515625
353,4975,108284,2020-04-13,AAPL,optimism,bullish,-1.2350006103515625
354,4976,102316,2020-04-14,AAPL,excitement,bullish,-1.7624969482421875
355,4977,102312,2020-04-14,AAPL,excitement,bullish,-1.7624969482421875
356,4978,102355,2020-04-15,AAPL,anxiety,bullish,-0.5074996948242188
357,4979,102366,2020-04-16,AAPL,confusion,bearish,0.1725006103515625
358,4980,102368,2020-04-16,AAPL,anxiety,bearish,0.1725006103515625
359,4981,102385,2020-04-16,AAPL,optimism,bullish,0.1725006103515625
360,4982,102386,2020-04-16,AAPL,optimism,bullish,0.1725006103515625
361,4983,102395,2020-04-17,AAPL,disgust,bullish,0.472503662109375
362,4984,102397,2020-04-17,AAPL,optimism,bullish,0.472503662109375
363,4985,102404,2020-04-17,AAPL,confusion,bullish,0.472503662109375
364,4986,109304,2020-04-17,AAPL,optimism,bullish,0.472503662109375
365,4987,109307,2020-04-20,AAPL,anxiety,bearish,0.2550048828125
366,4988,102450,2020-04-21,AAPL,ambiguous,bearish,1.977500915527344
367,4989,102427,2020-04-21,AAPL,anxiety,bearish,1.977500915527344
368,4990,102428,2020-04-21,AAPL,amusement,bearish,1.977500915527344
369,4991,102445,2020-04-21,AAPL,ambiguous,bearish,1.977500915527344
