id,date,ticker,emo_label,senti_label,Open,High,Low,Close,Adj Close,Volume
100155,2020-01-14,TSLA,excitement,bullish,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000.0
100156,2020-01-14,TSLA,disgust,bullish,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000.0
100160,2020-01-14,TSLA,confusion,bullish,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000.0
100163,2020-01-14,TSLA,disgust,bullish,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000.0
100164,2020-01-14,TSLA,excitement,bullish,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000.0
100167,2020-01-14,TSLA,anxiety,bullish,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000.0
108023,2020-01-15,TSLA,excitement,bearish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
108022,2020-01-15,TSLA,confusion,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100183,2020-01-15,TSLA,ambiguous,bearish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100184,2020-01-15,TSLA,ambiguous,bearish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100185,2020-01-15,TSLA,optimism,bearish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100187,2020-01-15,TSLA,disgust,bearish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100188,2020-01-15,TSLA,disgust,bearish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100181,2020-01-15,TSLA,amusement,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100179,2020-01-15,TSLA,depression,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100178,2020-01-15,TSLA,excitement,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100176,2020-01-15,TSLA,depression,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100174,2020-01-15,TSLA,anxiety,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100172,2020-01-15,TSLA,anxiety,bullish,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000.0
100193,2020-01-16,TSLA,anxiety,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100190,2020-01-16,TSLA,anxiety,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100189,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
108025,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
109018,2020-01-16,TSLA,anger,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
109019,2020-01-16,TSLA,depression,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100195,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
108024,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100194,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
108026,2020-01-16,TSLA,belief,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100197,2020-01-16,TSLA,excitement,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100198,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100200,2020-01-16,TSLA,belief,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100201,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100202,2020-01-16,TSLA,panic,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100203,2020-01-16,TSLA,disgust,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100204,2020-01-16,TSLA,optimism,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100199,2020-01-16,TSLA,ambiguous,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
100206,2020-01-16,TSLA,anxiety,bearish,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500.0
109020,2020-01-17,TSLA,ambiguous,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100210,2020-01-17,TSLA,panic,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100211,2020-01-17,TSLA,panic,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100212,2020-01-17,TSLA,belief,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100219,2020-01-17,TSLA,anxiety,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
109021,2020-01-17,TSLA,anxiety,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100215,2020-01-17,TSLA,excitement,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100217,2020-01-17,TSLA,anger,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100218,2020-01-17,TSLA,anxiety,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100220,2020-01-17,TSLA,belief,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100221,2020-01-17,TSLA,anger,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100229,2020-01-17,TSLA,excitement,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
108028,2020-01-17,TSLA,ambiguous,bearish,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500.0
100242,2020-01-21,TSLA,excitement,bullish,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,36.47999954223633,267052500.0
100246,2020-01-21,TSLA,excitement,bullish,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,36.47999954223633,267052500.0
100249,2020-01-21,TSLA,disgust,bullish,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,36.47999954223633,267052500.0
109025,2020-01-22,TSLA,disgust,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
108032,2020-01-22,TSLA,disgust,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
108030,2020-01-22,TSLA,excitement,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100276,2020-01-22,TSLA,anxiety,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
109026,2020-01-22,TSLA,amusement,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
109023,2020-01-22,TSLA,amusement,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100269,2020-01-22,TSLA,disgust,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100267,2020-01-22,TSLA,belief,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100275,2020-01-22,TSLA,disgust,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100261,2020-01-22,TSLA,optimism,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100259,2020-01-22,TSLA,excitement,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100250,2020-01-22,TSLA,confusion,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
108033,2020-01-22,TSLA,excitement,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
108035,2020-01-22,TSLA,belief,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
108034,2020-01-22,TSLA,anxiety,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100264,2020-01-22,TSLA,amusement,bullish,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000.0
100287,2020-01-23,TSLA,optimism,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100294,2020-01-23,TSLA,optimism,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
109029,2020-01-23,TSLA,optimism,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100293,2020-01-23,TSLA,disgust,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100279,2020-01-23,TSLA,anxiety,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100282,2020-01-23,TSLA,disgust,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100286,2020-01-23,TSLA,belief,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100291,2020-01-23,TSLA,excitement,bullish,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000.0
100303,2020-01-24,TSLA,optimism,bullish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
100304,2020-01-24,TSLA,disgust,bullish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
100308,2020-01-24,TSLA,anxiety,bearish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
100301,2020-01-24,TSLA,confusion,bullish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
100297,2020-01-24,TSLA,excitement,bullish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
109030,2020-01-24,TSLA,disgust,bullish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
100298,2020-01-24,TSLA,anxiety,bullish,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000.0
100319,2020-01-27,TSLA,anxiety,bearish,36.132667541503906,37.62933349609375,35.95199966430664,37.20133209228515,37.20133209228515,204121500.0
100335,2020-01-28,TSLA,excitement,bullish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
100322,2020-01-28,TSLA,optimism,bearish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
100329,2020-01-28,TSLA,anger,bearish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
100330,2020-01-28,TSLA,anger,bearish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
100332,2020-01-28,TSLA,excitement,bearish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
100341,2020-01-28,TSLA,excitement,bullish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
108038,2020-01-28,TSLA,ambiguous,bearish,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500.0
100375,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100376,2020-01-29,TSLA,excitement,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100379,2020-01-29,TSLA,amusement,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100378,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100373,2020-01-29,TSLA,excitement,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100377,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100371,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100350,2020-01-29,TSLA,belief,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100368,2020-01-29,TSLA,optimism,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100367,2020-01-29,TSLA,belief,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100358,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100348,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100346,2020-01-29,TSLA,anxiety,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100370,2020-01-29,TSLA,disgust,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100383,2020-01-29,TSLA,optimism,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100380,2020-01-29,TSLA,depression,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
109040,2020-01-29,TSLA,anger,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
109041,2020-01-29,TSLA,anxiety,bullish,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500.0
100403,2020-01-30,TSLA,disgust,bullish,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500.0
100401,2020-01-30,TSLA,belief,bullish,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500.0
