id,date,ticker,emo_label,senti_label,Open,High,Low,Close,Adj Close,Volume
100059,2020-01-08,AAPL,disgust,bearish,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84435272216797,132079200.0
100070,2020-01-08,AAPL,optimism,bearish,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84435272216797,132079200.0
100073,2020-01-08,AAPL,disgust,bearish,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84435272216797,132079200.0
100077,2020-01-08,AAPL,excitement,bullish,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84435272216797,132079200.0
100058,2020-01-08,AAPL,ambiguous,bearish,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84435272216797,132079200.0
100088,2020-01-09,AAPL,amusement,bullish,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.41287994384766,170108400.0
100091,2020-01-09,AAPL,optimism,bullish,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.41287994384766,170108400.0
100099,2020-01-09,AAPL,belief,bullish,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.41287994384766,170108400.0
100103,2020-01-09,AAPL,belief,bullish,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.41287994384766,170108400.0
109011,2020-01-10,AAPL,anxiety,bullish,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.58334350585938,140644800.0
100128,2020-01-10,AAPL,optimism,bullish,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.58334350585938,140644800.0
100121,2020-01-10,AAPL,anxiety,bullish,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.58334350585938,140644800.0
100112,2020-01-10,AAPL,ambiguous,bullish,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.58334350585938,140644800.0
100133,2020-01-13,AAPL,amusement,bullish,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.1981430053711,121532000.0
100132,2020-01-13,AAPL,excitement,bullish,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.1981430053711,121532000.0
108016,2020-01-13,AAPL,anxiety,bullish,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.1981430053711,121532000.0
100135,2020-01-13,AAPL,excitement,bullish,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.1981430053711,121532000.0
100147,2020-01-14,AAPL,surprise,bullish,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.15571594238281,161954400.0
109014,2020-01-14,AAPL,optimism,bullish,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.15571594238281,161954400.0
100168,2020-01-14,AAPL,ambiguous,bearish,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.15571594238281,161954400.0
100154,2020-01-14,AAPL,ambiguous,bullish,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.15571594238281,161954400.0
100169,2020-01-15,AAPL,optimism,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
100173,2020-01-15,AAPL,amusement,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
100186,2020-01-15,AAPL,amusement,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
109016,2020-01-15,AAPL,amusement,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
109015,2020-01-15,AAPL,confusion,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
100171,2020-01-15,AAPL,ambiguous,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
100170,2020-01-15,AAPL,optimism,bearish,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0
100205,2020-01-16,AAPL,panic,bearish,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.77922058105469,108829200.0
100207,2020-01-16,AAPL,anxiety,bearish,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.77922058105469,108829200.0
100225,2020-01-17,AAPL,disgust,bullish,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.62923431396484,137816400.0
100216,2020-01-17,AAPL,anxiety,bullish,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.62923431396484,137816400.0
100231,2020-01-17,AAPL,anxiety,bullish,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.62923431396484,137816400.0
100240,2020-01-21,AAPL,disgust,bearish,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.10316467285156,110843200.0
100284,2020-01-23,AAPL,confusion,bullish,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.75102996826172,104472000.0
100281,2020-01-23,AAPL,optimism,bullish,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.75102996826172,104472000.0
100289,2020-01-23,AAPL,anxiety,bullish,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.75102996826172,104472000.0
100307,2020-01-24,AAPL,depression,bearish,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.5269546508789,146537600.0
100318,2020-01-27,AAPL,optimism,bearish,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.24725341796875,161940000.0
100316,2020-01-27,AAPL,ambiguous,bearish,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.24725341796875,161940000.0
100315,2020-01-27,AAPL,optimism,bearish,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.24725341796875,161940000.0
109031,2020-01-27,AAPL,optimism,bearish,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.24725341796875,161940000.0
100317,2020-01-27,AAPL,anxiety,bearish,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.24725341796875,161940000.0
100328,2020-01-28,AAPL,anger,bearish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100323,2020-01-28,AAPL,disgust,bearish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100340,2020-01-28,AAPL,optimism,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100337,2020-01-28,AAPL,excitement,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
109033,2020-01-28,AAPL,excitement,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100338,2020-01-28,AAPL,confusion,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100339,2020-01-28,AAPL,ambiguous,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
109034,2020-01-28,AAPL,amusement,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100333,2020-01-28,AAPL,anxiety,bearish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100343,2020-01-28,AAPL,confusion,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
108039,2020-01-28,AAPL,belief,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
108040,2020-01-28,AAPL,anxiety,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100336,2020-01-28,AAPL,excitement,bullish,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0
100366,2020-01-29,AAPL,optimism,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
100361,2020-01-29,AAPL,amusement,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
100360,2020-01-29,AAPL,optimism,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
100345,2020-01-29,AAPL,optimism,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
100349,2020-01-29,AAPL,belief,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
109039,2020-01-29,AAPL,ambiguous,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
109036,2020-01-29,AAPL,confusion,bullish,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0
109048,2020-01-30,AAPL,depression,bearish,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.8811264038086,126743200.0
100405,2020-01-30,AAPL,disgust,bullish,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.8811264038086,126743200.0
100441,2020-01-31,AAPL,anxiety,bearish,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0
108053,2020-01-31,AAPL,ambiguous,bearish,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0
109057,2020-01-31,AAPL,optimism,bearish,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0
109052,2020-01-31,AAPL,ambiguous,bearish,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0
100445,2020-01-31,AAPL,anger,bearish,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0
100451,2020-01-31,AAPL,panic,bearish,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0
100458,2020-02-03,AAPL,disgust,bearish,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400.0
100459,2020-02-03,AAPL,ambiguous,bearish,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400.0
100460,2020-02-03,AAPL,disgust,bearish,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400.0
100508,2020-02-04,AAPL,ambiguous,bearish,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.65847778320312,136616400.0
100559,2020-02-05,AAPL,excitement,bullish,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.2917251586914,118826800.0
100564,2020-02-05,AAPL,amusement,bullish,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.2917251586914,118826800.0
100621,2020-02-06,AAPL,excitement,bullish,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.20750427246094,105425600.0
100636,2020-02-06,AAPL,amusement,bullish,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.20750427246094,105425600.0
100657,2020-02-07,AAPL,disgust,bearish,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.13086700439453,117684000.0
100662,2020-02-07,AAPL,panic,bearish,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.13086700439453,117684000.0
100665,2020-02-07,AAPL,anger,bearish,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.13086700439453,117684000.0
100672,2020-02-10,AAPL,optimism,bullish,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.5019302368164,109348800.0
109082,2020-02-10,AAPL,optimism,bullish,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.5019302368164,109348800.0
109083,2020-02-10,AAPL,disgust,bullish,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.5019302368164,109348800.0
100690,2020-02-11,AAPL,disgust,bearish,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.0283203125,94323200.0
100706,2020-02-12,AAPL,anxiety,bearish,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.88131713867188,113730400.0
100707,2020-02-12,AAPL,optimism,bearish,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.88131713867188,113730400.0
100714,2020-02-12,AAPL,ambiguous,bullish,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.88131713867188,113730400.0
100768,2020-02-14,AAPL,confusion,bearish,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.33201599121094,80113600.0
100770,2020-02-14,AAPL,ambiguous,bearish,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.33201599121094,80113600.0
100791,2020-02-18,AAPL,amusement,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
100789,2020-02-18,AAPL,anxiety,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
100788,2020-02-18,AAPL,disgust,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
100786,2020-02-18,AAPL,anxiety,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
100787,2020-02-18,AAPL,panic,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
100790,2020-02-18,AAPL,panic,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
108095,2020-02-18,AAPL,anxiety,bearish,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0
100798,2020-02-19,AAPL,anxiety,bearish,80.0,81.14250183105469,80.0,80.90499877929688,79.00730895996094,93984000.0
100820,2020-02-19,AAPL,excitement,bullish,80.0,81.14250183105469,80.0,80.90499877929688,79.00730895996094,93984000.0
100815,2020-02-19,AAPL,confusion,bullish,80.0,81.14250183105469,80.0,80.90499877929688,79.00730895996094,93984000.0
100836,2020-02-20,AAPL,disgust,bearish,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.19677734375,100566000.0
100832,2020-02-20,AAPL,optimism,bullish,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.19677734375,100566000.0
109105,2020-02-20,AAPL,excitement,bearish,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.19677734375,100566000.0
100845,2020-02-21,AAPL,anxiety,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100848,2020-02-21,AAPL,optimism,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100852,2020-02-21,AAPL,ambiguous,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100857,2020-02-21,AAPL,anxiety,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100858,2020-02-21,AAPL,anxiety,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100860,2020-02-21,AAPL,anxiety,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100839,2020-02-21,AAPL,anxiety,bearish,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0
100877,2020-02-24,AAPL,excitement,bearish,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0
100865,2020-02-24,AAPL,ambiguous,bearish,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0
100866,2020-02-24,AAPL,panic,bearish,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0
108103,2020-02-24,AAPL,optimism,bearish,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0
108102,2020-02-24,AAPL,optimism,bearish,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0
100867,2020-02-24,AAPL,anxiety,bearish,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0
100881,2020-02-25,AAPL,excitement,bearish,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0
100883,2020-02-25,AAPL,anger,bearish,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0
100890,2020-02-25,AAPL,disgust,bearish,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0
100906,2020-02-25,AAPL,excitement,bearish,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0
100909,2020-02-25,AAPL,disgust,bearish,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0
109116,2020-02-25,AAPL,optimism,bearish,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0
100953,2020-02-26,AAPL,anxiety,bearish,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0
100946,2020-02-26,AAPL,disgust,bearish,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0
100936,2020-02-26,AAPL,anger,bearish,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0
100917,2020-02-26,AAPL,anxiety,bearish,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0
100951,2020-02-26,AAPL,confusion,bearish,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0
100943,2020-02-26,AAPL,anxiety,bearish,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0
100972,2020-02-27,AAPL,optimism,bullish,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.77608489990234,320605600.0
101056,2020-02-28,AAPL,anxiety,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101054,2020-02-28,AAPL,amusement,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101053,2020-02-28,AAPL,depression,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101032,2020-02-28,AAPL,disgust,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101017,2020-02-28,AAPL,anger,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101013,2020-02-28,AAPL,panic,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101031,2020-02-28,AAPL,excitement,bearish,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0
101072,2020-03-02,AAPL,amusement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101070,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101073,2020-03-02,AAPL,excitement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101083,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101078,2020-03-02,AAPL,optimism,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101077,2020-03-02,AAPL,optimism,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101069,2020-03-02,AAPL,excitement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101075,2020-03-02,AAPL,excitement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101068,2020-03-02,AAPL,optimism,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101067,2020-03-02,AAPL,belief,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101066,2020-03-02,AAPL,optimism,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101074,2020-03-02,AAPL,excitement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101076,2020-03-02,AAPL,amusement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101071,2020-03-02,AAPL,surprise,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101106,2020-03-02,AAPL,belief,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101097,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
109140,2020-03-02,AAPL,excitement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
109141,2020-03-02,AAPL,excitement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
109142,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
109145,2020-03-02,AAPL,optimism,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101090,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
108125,2020-03-02,AAPL,amusement,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
108119,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
108118,2020-03-02,AAPL,disgust,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101089,2020-03-02,AAPL,surprise,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101084,2020-03-02,AAPL,optimism,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101098,2020-03-02,AAPL,ambiguous,bullish,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0
101160,2020-03-03,AAPL,anxiety,bearish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101128,2020-03-03,AAPL,surprise,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
109147,2020-03-03,AAPL,optimism,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101126,2020-03-03,AAPL,amusement,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101124,2020-03-03,AAPL,ambiguous,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101156,2020-03-03,AAPL,confusion,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101151,2020-03-03,AAPL,anxiety,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101140,2020-03-03,AAPL,anxiety,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
108132,2020-03-03,AAPL,ambiguous,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
108127,2020-03-03,AAPL,ambiguous,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101145,2020-03-03,AAPL,ambiguous,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101147,2020-03-03,AAPL,anxiety,bullish,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0
101191,2020-03-04,AAPL,confusion,bearish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
101203,2020-03-04,AAPL,anger,bullish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
108139,2020-03-04,AAPL,disgust,bearish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
101212,2020-03-04,AAPL,excitement,bullish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
101205,2020-03-04,AAPL,optimism,bullish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
101202,2020-03-04,AAPL,surprise,bullish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
101195,2020-03-04,AAPL,anxiety,bearish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
101201,2020-03-04,AAPL,amusement,bullish,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0
108145,2020-03-05,AAPL,optimism,bullish,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.5123291015625,187572800.0
