id,date,ticker,emo_label,senti_label,processed,Open,High,Low,Close,Adj Close,Volume
101742,2020-03-19,MSFT,excitement,bullish,Microsoft The new XBOX looking fire  [fire],142.77000427246094,150.14999389648438,139.0,142.7100067138672,137.89642333984375,85922700.0
108214,2020-03-20,MSFT,excitement,bullish,Microsoft Just bought 145 calls on a Friday. I must not like sleeping on the weekend  [man facepalming]  [rolling on the floor laughing]  [sign of the horns light skin tone],146.0,147.10000610351562,135.86000061035156,137.35000610351562,132.71717834472656,84866200.0
109217,2020-03-24,MSFT,panic,bearish,"Microsoft I wouldn’t recommend being long here, it will hurt much more than a pie in the face ... [ogre] ",143.75,149.60000610351562,141.27000427246094,148.33999633789062,143.33653259277344,82516700.0
108240,2020-03-25,MSFT,belief,bullish,Microsoft this temp it will go up soon  [thumbs up medium light skin tone],148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,141.9644012451172,75638200.0
102018,2020-03-26,MSFT,optimism,bearish,Microsoft  i like it  [smiling face with smiling eyes]  [money bag]    short term,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,150.84442138671875,64568100.0
102042,2020-03-27,MSFT,ambiguous,bullish,Microsoft my 3 puts gonna make me money  [face with tears of joy],151.75,154.88999938964844,149.1999969482422,149.6999969482422,144.65061950683594,57042300.0
102087,2020-03-28,MSFT,anxiety,bearish,Microsoft no matter what trump do if we don’t get vaccines  [syringe]  soon enough we in  trouble,,,,,,
102109,2020-03-31,MSFT,surprise,bullish,Microsoft 770% increase in services sounds like a lotttt [money mouth face],159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,152.3904571533203,77927200.0
109254,2020-03-31,MSFT,excitement,bullish,Microsoft some shenanigans going today [face with tears of joy]    [man shrugging medium light skin tone] . Hurry and buy,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,152.3904571533203,77927200.0
102123,2020-03-31,MSFT,confusion,bullish,Microsoft Soooo this was up $5 and dropped... Why?  [thinking face],159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,152.3904571533203,77927200.0
102158,2020-04-01,MSFT,belief,bearish,Microsoft banked on the calls from .36 to 1.55!! (See video review on profile) Then got on puts at close. Should be red tomorrow imo.  [money bag]  [rocket],153.0,157.75,150.82000732421875,152.11000061035156,146.97935485839844,57969900.0
102172,2020-04-01,MSFT,ambiguous,bearish,Microsoft They aren’t even letting the bulls breathe  [face with tears of joy]  [hammer]   [waving hand medium light skin tone],153.0,157.75,150.82000732421875,152.11000061035156,146.97935485839844,57969900.0
102184,2020-04-02,MSFT,anxiety,bearish,Microsoft Put some pressure on that. WE GOT A BLEEDER [chart decreasing],151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,150.02308654785156,49630700.0
102213,2020-04-02,MSFT,anxiety,bullish,Microsoft rename this company macrosex because it's printing me  [money bag] !!!!,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,150.02308654785156,49630700.0
102248,2020-04-04,MSFT,depression,bearish,Microsoft Next week sounding grim if you believe what you hear on the TV [chart decreasing],,,,,,
102290,2020-04-09,MSFT,excitement,bullish,Microsoft oh man im good  [money bag]   .,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,159.56980895996094,51385100.0
109286,2020-04-09,MSFT,belief,bullish,Microsoft buy at break above the blue line. TTM sqz alert  [police car light]  Patience... B/O is coming. PT=$170,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,159.56980895996094,51385100.0
102320,2020-04-14,MSFT,anxiety,bullish,"Microsoft only 10% off of ath when 16m people have become unemployed. Their profit is gonna be less than half [man facepalming light skin tone]  140-150 is a reasonable price until things are back to normal, then 220+ pt EOY",169.0,173.75,168.0,173.6999969482422,167.84109497070312,52874300.0
102387,2020-04-16,MSFT,belief,bullish,"Microsoft had bought 6- 180 calls for 33 cents expriring tomorrow. 
YOLO
 [dollar banknote]  ",174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,171.06842041015625,50479600.0
109302,2020-04-17,MSFT,optimism,bullish,Microsoft This market drop is stupid. Let's GOOOOOO! $185-$190 open  [folded hands medium dark skin tone]  [airplane]  [rocket]  [full moon]  [dollar banknote],179.5,180.0,175.8699951171875,178.60000610351562,172.57582092285156,52765600.0
102418,2020-04-21,MSFT,anxiety,bearish,Microsoft I’m not investing in anything with connection to dr. billy vaccinator  [thumbs down]  [face vomiting],173.5,173.6699981689453,166.11000061035156,167.82000732421875,162.15945434570312,56203700.0
102429,2020-04-21,MSFT,ambiguous,bearish,Microsoft just some TA I did in crayon  [crayon],173.5,173.6699981689453,166.11000061035156,167.82000732421875,162.15945434570312,56203700.0
102433,2020-04-21,MSFT,confusion,bearish,Microsoft another bull trap for you  [man shrugging],173.5,173.6699981689453,166.11000061035156,167.82000732421875,162.15945434570312,56203700.0
102506,2020-04-27,MSFT,anxiety,bearish,"Microsoft  [chart decreasing]  So much positive sentiment for Microsoft , heading into ER on Wednesday. You know what that means..  [collision] ",176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,168.1793212890625,33194400.0
102511,2020-04-28,MSFT,panic,bearish,Microsoft Earnings will disappoint . I think they will take some of the loss this quarter (easier to blame on covid-19) and some of the loss next quarter . [chart decreasing],175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,164.08233642578125,34392700.0
102520,2020-04-28,MSFT,anxiety,bearish,Microsoft  Overvalued by about 329 billion  [microbe]    [cold face]    [face with medical mask],175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,164.08233642578125,34392700.0
102521,2020-04-28,MSFT,confusion,bearish,Microsoft how are you bulls  feeling today? I know you tired of losing your money  [woman facepalming medium light skin tone],175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,164.08233642578125,34392700.0
108321,2020-04-29,MSFT,belief,bullish,Microsoft 35 Billion. See that’s why I fk’s with you.  [money bag],173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,171.44528198242188,51286600.0
102583,2020-04-29,MSFT,optimism,bullish,Microsoft baby is going up.  Great beats.  they always do well with cc  [thumbs up medium skin tone],173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,171.44528198242188,51286600.0
102567,2020-04-29,MSFT,confusion,bearish,Microsoft idk. Some put for Corona.  [cat with tears of joy],173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,171.44528198242188,51286600.0
109332,2020-04-30,MSFT,belief,bullish,"Microsoft 185 later today around 2, 190 this friday  [rocket] ",180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102613,2020-04-30,MSFT,anxiety,bullish,Microsoft buy it up into close!  [money mouth face]  [crystal ball]  [folded hands medium light skin tone],180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102610,2020-04-30,MSFT,belief,bullish,Microsoft MICROSOFT IS AMERICAN PRIDE !!! LET THE BULL BEGING  [fire]    [flexed biceps medium skin tone],180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102608,2020-04-30,MSFT,belief,bullish,Microsoft Man look at them fighting rhis down. Quit going against the feds bankers. Just open your checkbook they will print you some more  [money bag],180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102606,2020-04-30,MSFT,optimism,bullish,Microsoft Up $12k on my $190 June 2021 calls. Target $220  [rocket]  [collision],180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102604,2020-04-30,MSFT,confusion,bullish,"Microsoft  [man shrugging] Sure 190 would have been wild, but opening over 180 will be wonderful.",180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102602,2020-04-30,MSFT,amusement,bullish,Microsoft what a tease. Was up 182 and heading back down  [rolling on the floor laughing],180.0,180.3999938964844,176.22999572753906,179.2100067138672,173.16526794433594,53875900.0
102646,2020-05-01,MSFT,belief,bullish,Microsoft LETS GO MICROSOFT  [fire]     LETS SHOW THE WORLD THIS IS MERICA !!!,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,168.68177795410156,39370500.0
102746,2020-05-05,MSFT,optimism,bullish,"Microsoft Go long here or live with regrets. Too many catalyst, no need to explain. This price will be a dream in 2 years [bullseye]  [chart increasing]  [money bag] ",180.6199951171875,183.6499938964844,179.89999389648438,180.7599945068359,174.66294860839844,36839200.0
102853,2020-05-08,MSFT,belief,bullish,Microsoft Took profits after seeing a 20% upside since last month. I think I’m happy with that  [star struck],184.97999572753903,185.0,183.36000061035156,184.67999267578125,178.45071411132812,30877800.0
102862,2020-05-09,MSFT,optimism,bullish,Microsoft slow and steady wins the race  [turtle],,,,,,
102887,2020-05-12,MSFT,optimism,bullish,"Microsoft This company ranks #1 in my Best stocks to hold forever list! 
No data privacy concerns.
No issues with the Govt.
Flourishes in the COVID fear.
Full of Cash.
Great Cloud and PC services. 
Couldn't get any better...
 [money bag]  [green heart] ",186.8000030517578,187.0399932861328,182.3000030517578,182.5099945068359,176.35394287109375,32038200.0
102917,2020-05-13,MSFT,anxiety,bearish,"Microsoft Taking them woodshed, bear  [bear]  are hungry",182.5500030517578,184.0500030517578,176.5399932861328,179.75,173.68702697753906,44711500.0
102967,2020-05-14,MSFT,anxiety,bullish,Microsoft  [rolling on the floor laughing]    oooooppppsss  [fire]      next bull run will be huge,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,174.44070434570312,41873900.0
108374,2020-05-20,MSFT,belief,bullish,Microsoft Got my Microsoft Dividends how about you?  [check mark button]  [up arrow],184.80999755859375,185.8500061035156,183.94000244140625,185.66000366210935,179.89735412597656,31261300.0
103085,2020-05-27,MSFT,anxiety,bearish,Microsoft will pass 188? I dont think so [upside down face],180.1999969482422,181.9900054931641,176.60000610351562,181.80999755859375,176.16683959960938,39517100.0
103135,2020-06-02,MSFT,disgust,bearish,Microsoft lol... all the bulls out in full force today... can't wait to see their sad little faces when this gets kicked down and pinned to 183 once again! [face with tears of joy],184.25,185.0,181.3500061035156,184.91000366210935,179.17062377929688,30794600.0
