id,date,ticker,emo_label,senti_label,Open,High,Low,Close,Adj Close,Volume,processed,difference
100432,2020-01-31,AMZN,disgust,bullish,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,311346000.0,,2.1375045776367188
100425,2020-01-31,AMZN,confusion,bullish,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,311346000.0,,2.1375045776367188
108051,2020-01-31,AMZN,optimism,bullish,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,311346000.0,,2.1375045776367188
100423,2020-01-31,AMZN,belief,bullish,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,311346000.0,,2.1375045776367188
100435,2020-01-31,AMZN,anxiety,bullish,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,311346000.0,,2.1375045776367188
100517,2020-02-04,AMZN,belief,bearish,101.49400329589844,102.98999786376952,100.76850128173828,102.4834976196289,102.4834976196289,105786000.0,,-0.9894943237304688
100509,2020-02-04,AMZN,anxiety,bearish,101.49400329589844,102.98999786376952,100.76850128173828,102.4834976196289,102.4834976196289,105786000.0,,-0.9894943237304688
100555,2020-02-05,AMZN,ambiguous,bullish,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000.0,,1.5575027465820312
100581,2020-02-05,AMZN,confusion,bearish,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000.0,,1.5575027465820312
100587,2020-02-05,AMZN,excitement,bearish,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000.0,,1.5575027465820312
100570,2020-02-05,AMZN,anger,bullish,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000.0,,1.5575027465820312
108080,2020-02-06,AMZN,panic,bearish,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,102.5114974975586,63660000.0,,-0.4604949951171875
100598,2020-02-06,AMZN,disgust,bearish,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,102.5114974975586,63660000.0,,-0.4604949951171875
100635,2020-02-06,AMZN,confusion,bullish,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,102.5114974975586,63660000.0,,-0.4604949951171875
100634,2020-02-06,AMZN,optimism,bullish,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,102.5114974975586,63660000.0,,-0.4604949951171875
100647,2020-02-07,AMZN,surprise,bullish,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720705,103.96399688720705,101906000.0,,-1.864494323730483
100674,2020-02-10,AMZN,anxiety,bullish,104.25050354003906,106.77999877929688,104.2480010986328,106.69550323486328,106.69550323486328,101124000.0,,-2.4449996948242188
100675,2020-02-11,AMZN,amusement,bullish,107.54499816894533,109.29750061035156,106.8000030517578,107.54000091552734,107.54000091552734,114920000.0,,0.004997253417982961
109086,2020-02-11,AMZN,optimism,bullish,107.54499816894533,109.29750061035156,106.8000030517578,107.54000091552734,107.54000091552734,114920000.0,,0.004997253417982961
100701,2020-02-12,AMZN,belief,bullish,108.16000366210938,109.0124969482422,107.7645034790039,108.0,108.0,66686000.0,,0.160003662109375
100776,2020-02-14,AMZN,confusion,bearish,107.78399658203124,107.9520034790039,106.29450225830078,106.74349975585938,106.74349975585938,52124000.0,,1.0404968261718608
100777,2020-02-14,AMZN,panic,bearish,107.78399658203124,107.9520034790039,106.29450225830078,106.74349975585938,106.74349975585938,52124000.0,,1.0404968261718608
100812,2020-02-19,AMZN,disgust,bullish,108.38999938964844,109.25499725341795,108.05599975585938,108.51100158691406,108.51100158691406,51224000.0,,-0.121002197265625
100826,2020-02-20,AMZN,excitement,bullish,108.65350341796876,108.8395004272461,106.37249755859376,107.65499877929688,107.65499877929688,62626000.0,,0.9985046386718892
100838,2020-02-20,AMZN,belief,bearish,108.65350341796876,108.8395004272461,106.37249755859376,107.65499877929688,107.65499877929688,62626000.0,,0.9985046386718892
100853,2020-02-21,AMZN,surprise,bearish,107.10749816894533,107.22750091552734,104.4000015258789,104.79850006103516,104.79850006103516,92926000.0,,2.3089981079101705
100856,2020-02-21,AMZN,anxiety,bearish,107.10749816894533,107.22750091552734,104.4000015258789,104.79850006103516,104.79850006103516,92926000.0,,2.3089981079101705
100850,2020-02-21,AMZN,panic,bearish,107.10749816894533,107.22750091552734,104.4000015258789,104.79850006103516,104.79850006103516,92926000.0,,2.3089981079101705
100986,2020-02-27,AMZN,anxiety,bullish,96.71900177001952,98.75,94.13800048828124,94.21499633789062,94.21499633789062,162880000.0,,2.504005432128892
101039,2020-02-28,AMZN,anxiety,bearish,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,94.1875,189620000.0,,-3.4560012817382812
101080,2020-03-02,AMZN,amusement,bullish,95.32450103759766,97.72550201416016,93.5,97.69750213623048,97.69750213623048,135234000.0,,-2.3730010986328267
108120,2020-03-02,AMZN,optimism,bullish,95.32450103759766,97.72550201416016,93.5,97.69750213623048,97.69750213623048,135234000.0,,-2.3730010986328267
101119,2020-03-03,AMZN,belief,bullish,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,150690000.0,,3.319000244140625
101158,2020-03-03,AMZN,anxiety,bearish,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,150690000.0,,3.319000244140625
101161,2020-03-03,AMZN,anxiety,bearish,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,150690000.0,,3.319000244140625
101162,2020-03-03,AMZN,anxiety,bearish,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,150690000.0,,3.319000244140625
101166,2020-03-03,AMZN,anxiety,bearish,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,150690000.0,,3.319000244140625
101210,2020-03-04,AMZN,surprise,bullish,97.32849884033205,98.9000015258789,96.0999984741211,98.79149627685548,98.79149627685548,95458000.0,,-1.4629974365234375
108135,2020-03-04,AMZN,ambiguous,bearish,97.32849884033205,98.9000015258789,96.0999984741211,98.79149627685548,98.79149627685548,95458000.0,,-1.4629974365234375
101245,2020-03-05,AMZN,ambiguous,bullish,96.6500015258789,98.03600311279295,95.5,96.20149993896484,96.20149993896484,94964000.0,,0.4485015869140625
101253,2020-03-05,AMZN,anxiety,bearish,96.6500015258789,98.03600311279295,95.5,96.20149993896484,96.20149993896484,94964000.0,,0.4485015869140625
108143,2020-03-05,AMZN,amusement,bullish,96.6500015258789,98.03600311279295,95.5,96.20149993896484,96.20149993896484,94964000.0,,0.4485015869140625
101247,2020-03-05,AMZN,ambiguous,bearish,96.6500015258789,98.03600311279295,95.5,96.20149993896484,96.20149993896484,94964000.0,,0.4485015869140625
101273,2020-03-06,AMZN,anxiety,bearish,93.75,95.5435028076172,93.4749984741211,95.05449676513672,95.05449676513672,105472000.0,,-1.3044967651367188
101262,2020-03-06,AMZN,anxiety,bearish,93.75,95.5435028076172,93.4749984741211,95.05449676513672,95.05449676513672,105472000.0,,-1.3044967651367188
101283,2020-03-06,AMZN,anger,bearish,93.75,95.5435028076172,93.4749984741211,95.05449676513672,95.05449676513672,105472000.0,,-1.3044967651367188
101312,2020-03-10,AMZN,ambiguous,bearish,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000.0,,-1.0470046997070455
101335,2020-03-10,AMZN,amusement,bullish,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000.0,,-1.0470046997070455
101344,2020-03-10,AMZN,ambiguous,bullish,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000.0,,-1.0470046997070455
101337,2020-03-10,AMZN,amusement,bullish,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000.0,,-1.0470046997070455
108164,2020-03-10,AMZN,optimism,bullish,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000.0,,-1.0470046997070455
108158,2020-03-10,AMZN,anxiety,bearish,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000.0,,-1.0470046997070455
101358,2020-03-11,AMZN,optimism,bullish,92.89250183105467,93.56600189208984,90.0749969482422,91.04299926757812,91.04299926757812,112496000.0,,1.8495025634765483
101346,2020-03-11,AMZN,confusion,bullish,92.89250183105467,93.56600189208984,90.0749969482422,91.04299926757812,91.04299926757812,112496000.0,,1.8495025634765483
101349,2020-03-11,AMZN,anger,bullish,92.89250183105467,93.56600189208984,90.0749969482422,91.04299926757812,91.04299926757812,112496000.0,,1.8495025634765483
101408,2020-03-12,AMZN,anxiety,bearish,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000.0,,2.2685012817382812
101404,2020-03-12,AMZN,ambiguous,bearish,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000.0,,2.2685012817382812
108177,2020-03-12,AMZN,surprise,bearish,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000.0,,2.2685012817382812
108174,2020-03-12,AMZN,anxiety,bearish,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000.0,,2.2685012817382812
101426,2020-03-12,AMZN,confusion,bearish,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000.0,,2.2685012817382812
101427,2020-03-12,AMZN,panic,bearish,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000.0,,2.2685012817382812
101450,2020-03-13,AMZN,amusement,bearish,87.75,89.31549835205078,84.03099822998047,89.25,89.25,176194000.0,,-1.5
101474,2020-03-13,AMZN,anxiety,bearish,87.75,89.31549835205078,84.03099822998047,89.25,89.25,176194000.0,,-1.5
101487,2020-03-13,AMZN,optimism,bearish,87.75,89.31549835205078,84.03099822998047,89.25,89.25,176194000.0,,-1.5
101466,2020-03-13,AMZN,anxiety,bearish,87.75,89.31549835205078,84.03099822998047,89.25,89.25,176194000.0,,-1.5
108178,2020-03-13,AMZN,belief,bearish,87.75,89.31549835205078,84.03099822998047,89.25,89.25,176194000.0,,-1.5
101554,2020-03-17,AMZN,disgust,bearish,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,218342000.0,,-1.618499755859375
108188,2020-03-17,AMZN,anxiety,bearish,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,218342000.0,,-1.618499755859375
108191,2020-03-17,AMZN,depression,bearish,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,218342000.0,,-1.618499755859375
101592,2020-03-17,AMZN,panic,bearish,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,218342000.0,,-1.618499755859375
101557,2020-03-17,AMZN,anxiety,bearish,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,218342000.0,,-1.618499755859375
109201,2020-03-18,AMZN,belief,bullish,87.5,92.08300018310548,87.25,91.5,91.5,192904000.0,,-4.0
101679,2020-03-18,AMZN,amusement,bullish,87.5,92.08300018310548,87.25,91.5,91.5,192904000.0,,-4.0
101677,2020-03-18,AMZN,optimism,bullish,87.5,92.08300018310548,87.25,91.5,91.5,192904000.0,,-4.0
101649,2020-03-18,AMZN,belief,bullish,87.5,92.08300018310548,87.25,91.5,91.5,192904000.0,,-4.0
101637,2020-03-18,AMZN,amusement,bullish,87.5,92.08300018310548,87.25,91.5,91.5,192904000.0,,-4.0
101685,2020-03-19,AMZN,belief,bullish,93.0,97.25,91.63249969482422,94.04650115966795,94.04650115966795,207998000.0,,-1.0465011596679545
101697,2020-03-19,AMZN,amusement,bullish,93.0,97.25,91.63249969482422,94.04650115966795,94.04650115966795,207998000.0,,-1.0465011596679545
108207,2020-03-19,AMZN,belief,bullish,93.0,97.25,91.63249969482422,94.04650115966795,94.04650115966795,207998000.0,,-1.0465011596679545
109206,2020-03-19,AMZN,belief,bullish,93.0,97.25,91.63249969482422,94.04650115966795,94.04650115966795,207998000.0,,-1.0465011596679545
101763,2020-03-20,AMZN,belief,bullish,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,92.30449676513672,196358000.0,,4.0110015869140625
101749,2020-03-20,AMZN,excitement,bullish,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,92.30449676513672,196358000.0,,4.0110015869140625
101746,2020-03-20,AMZN,confusion,bullish,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,92.30449676513672,196358000.0,,4.0110015869140625
101805,2020-03-23,AMZN,belief,bullish,91.3874969482422,95.97000122070312,90.5999984741211,95.1415023803711,95.1415023803711,156170000.0,,-3.754005432128892
101839,2020-03-24,AMZN,belief,bullish,97.5749969482422,97.75,95.01699829101562,97.00499725341795,97.00499725341795,142942000.0,,0.5699996948242472
101818,2020-03-24,AMZN,excitement,bullish,97.5749969482422,97.75,95.01699829101562,97.00499725341795,97.00499725341795,142942000.0,,0.5699996948242472
101847,2020-03-24,AMZN,belief,bullish,97.5749969482422,97.75,95.01699829101562,97.00499725341795,97.00499725341795,142942000.0,,0.5699996948242472
108230,2020-03-24,AMZN,excitement,bullish,97.5749969482422,97.75,95.01699829101562,97.00499725341795,97.00499725341795,142942000.0,,0.5699996948242472
108222,2020-03-24,AMZN,optimism,bullish,97.5749969482422,97.75,95.01699829101562,97.00499725341795,97.00499725341795,142942000.0,,0.5699996948242472
101946,2020-03-25,AMZN,ambiguous,bullish,96.03450012207033,97.51300048828124,94.28900146484376,94.29199981689452,94.29199981689452,129582000.0,,1.7425003051758097
101936,2020-03-25,AMZN,excitement,bullish,96.03450012207033,97.51300048828124,94.28900146484376,94.29199981689452,94.29199981689452,129582000.0,,1.7425003051758097
101973,2020-03-26,AMZN,anxiety,bearish,95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,97.77449798583984,124426000.0,,-2.67449951171875
102012,2020-03-26,AMZN,anxiety,bearish,95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,97.77449798583984,124426000.0,,-2.67449951171875
108255,2020-03-27,AMZN,belief,bullish,96.54299926757812,96.989501953125,94.99600219726562,95.00499725341795,95.00499725341795,107758000.0,,1.5380020141601705
109242,2020-03-27,AMZN,anxiety,bullish,96.54299926757812,96.989501953125,94.99600219726562,95.00499725341795,95.00499725341795,107758000.0,,1.5380020141601705
102119,2020-03-31,AMZN,belief,bullish,98.21749877929688,99.6510009765625,97.20050048828124,97.48600006103516,97.48600006103516,102472000.0,,0.7314987182617188
102149,2020-03-31,AMZN,optimism,bullish,98.21749877929688,99.6510009765625,97.20050048828124,97.48600006103516,97.48600006103516,102472000.0,,0.7314987182617188
102152,2020-03-31,AMZN,belief,bullish,98.21749877929688,99.6510009765625,97.20050048828124,97.48600006103516,97.48600006103516,102472000.0,,0.7314987182617188
102305,2020-04-13,AMZN,excitement,bullish,102.0,109.0,101.9000015258789,108.44349670410156,108.44349670410156,134334000.0,,-6.4434967041015625
102307,2020-04-14,AMZN,optimism,bullish,110.02349853515624,114.5999984741211,109.3105010986328,114.16600036621094,114.16600036621094,161744000.0,,-4.142501831054702
102317,2020-04-14,AMZN,anxiety,bullish,110.02349853515624,114.5999984741211,109.3105010986328,114.16600036621094,114.16600036621094,161744000.0,,-4.142501831054702
102356,2020-04-15,AMZN,confusion,bullish,112.88400268554688,116.6685028076172,112.25,115.38400268554688,115.38400268554688,137332000.0,,-2.5
102360,2020-04-16,AMZN,belief,bullish,117.3000030517578,123.0500030517578,116.75,120.40950012207033,120.40950012207033,240764000.0,,-3.1094970703125284
102370,2020-04-16,AMZN,belief,bullish,117.3000030517578,123.0500030517578,116.75,120.40950012207033,120.40950012207033,240764000.0,,-3.1094970703125284
102382,2020-04-16,AMZN,belief,bullish,117.3000030517578,123.0500030517578,116.75,120.40950012207033,120.40950012207033,240764000.0,,-3.1094970703125284
102405,2020-04-17,AMZN,confusion,bullish,118.6165008544922,120.0,115.8010025024414,118.75,118.75,158600000.0,,-0.1334991455077983
102411,2020-04-17,AMZN,belief,bullish,118.6165008544922,120.0,115.8010025024414,118.75,118.75,158600000.0,,-0.1334991455077983
108299,2020-04-21,AMZN,excitement,bullish,120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998048,116.40599822998048,149534000.0,,4.424499511718736
102475,2020-04-22,AMZN,disgust,bearish,118.4499969482422,119.6999969482422,117.5500030517578,118.17449951171876,118.17449951171876,84244000.0,,0.2754974365234375
108314,2020-04-24,AMZN,disgust,bullish,120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,120.51100158691406,76498000.0,,0.33899688720703125
102530,2020-04-28,AMZN,anxiety,bearish,118.6050033569336,118.6750030517578,115.3000030517578,115.7040023803711,115.7040023803711,105388000.0,,2.9010009765625
102587,2020-04-29,AMZN,optimism,bullish,116.50050354003906,119.59449768066406,115.5,118.635498046875,118.635498046875,91832000.0,,-2.1349945068359375
102590,2020-04-29,AMZN,optimism,bullish,116.50050354003906,119.59449768066406,115.5,118.635498046875,118.635498046875,91832000.0,,-2.1349945068359375
102611,2020-04-30,AMZN,optimism,bullish,120.99199676513672,123.75,119.80049896240234,123.6999969482422,123.6999969482422,190692000.0,,-2.708000183105483
102612,2020-04-30,AMZN,optimism,bullish,120.99199676513672,123.75,119.80049896240234,123.6999969482422,123.6999969482422,190692000.0,,-2.708000183105483
102620,2020-04-30,AMZN,optimism,bullish,120.99199676513672,123.75,119.80049896240234,123.6999969482422,123.6999969482422,190692000.0,,-2.708000183105483
102628,2020-04-30,AMZN,surprise,bullish,120.99199676513672,123.75,119.80049896240234,123.6999969482422,123.6999969482422,190692000.0,,-2.708000183105483
109335,2020-04-30,AMZN,anxiety,bullish,120.99199676513672,123.75,119.80049896240234,123.6999969482422,123.6999969482422,190692000.0,,-2.708000183105483
102616,2020-04-30,AMZN,belief,bullish,120.99199676513672,123.75,119.80049896240234,123.6999969482422,123.6999969482422,190692000.0,,-2.708000183105483
102728,2020-05-01,AMZN,confusion,bearish,116.83999633789062,118.12200164794922,112.90950012207033,114.302001953125,114.302001953125,195452000.0,,2.537994384765625
102689,2020-05-01,AMZN,anger,bullish,116.83999633789062,118.12200164794922,112.90950012207033,114.302001953125,114.302001953125,195452000.0,,2.537994384765625
102658,2020-05-01,AMZN,anxiety,bullish,116.83999633789062,118.12200164794922,112.90950012207033,114.302001953125,114.302001953125,195452000.0,,2.537994384765625
102650,2020-05-01,AMZN,belief,bullish,116.83999633789062,118.12200164794922,112.90950012207033,114.302001953125,114.302001953125,195452000.0,,2.537994384765625
102634,2020-05-01,AMZN,optimism,bullish,116.83999633789062,118.12200164794922,112.90950012207033,114.302001953125,114.302001953125,195452000.0,,2.537994384765625
102725,2020-05-01,AMZN,optimism,bearish,116.83999633789062,118.12200164794922,112.90950012207033,114.302001953125,114.302001953125,195452000.0,,2.537994384765625
102744,2020-05-05,AMZN,amusement,bullish,117.0,117.5500030517578,115.35649871826172,115.88999938964844,115.88999938964844,64850000.0,,1.1100006103515625
102745,2020-05-05,AMZN,belief,bullish,117.0,117.5500030517578,115.35649871826172,115.88999938964844,115.88999938964844,64850000.0,,1.1100006103515625
102802,2020-05-06,AMZN,belief,bullish,116.47200012207033,117.87249755859376,116.0,117.56300354003906,117.56300354003906,62356000.0,,-1.0910034179687358
108356,2020-05-08,AMZN,amusement,bullish,118.60700225830078,119.36199951171876,117.8499984741211,118.98049926757812,118.98049926757812,64132000.0,,-0.37349700927734375
103004,2020-05-19,AMZN,optimism,bullish,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000.0,,-0.9749984741210795
103030,2020-05-20,AMZN,amusement,bullish,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000.0,,-1.0035018920898438
103029,2020-05-20,AMZN,excitement,bullish,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000.0,,-1.0035018920898438
103043,2020-05-21,AMZN,anxiety,bearish,125.0,126.27249908447266,122.1269989013672,122.33699798583984,122.33699798583984,102288000.0,,2.6630020141601562
109380,2020-05-27,AMZN,ambiguous,bearish,120.24949645996094,120.6790008544922,116.5,120.51950073242188,120.51950073242188,101138000.0,,-0.2700042724609375
103078,2020-05-27,AMZN,belief,bearish,120.24949645996094,120.6790008544922,116.5,120.51950073242188,120.51950073242188,101138000.0,,-0.2700042724609375
103134,2020-06-02,AMZN,amusement,bullish,123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,123.62049865722656,50598000.0,,-0.27050018310546875
103141,2020-06-02,AMZN,belief,bullish,123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,123.62049865722656,50598000.0,,-0.27050018310546875
108389,2020-06-03,AMZN,belief,bullish,123.40049743652344,124.4000015258789,123.05850219726562,123.91999816894533,123.91999816894533,53420000.0,,-0.5195007324218892
103178,2020-06-04,AMZN,belief,bullish,123.87149810791016,125.3769989013672,122.50050354003906,123.02999877929688,123.02999877929688,58974000.0,,0.8414993286132812
103222,2020-06-09,AMZN,confusion,bullish,126.47200012207033,131.32150268554688,126.25,130.04299926757812,130.04299926757812,103520000.0,,-3.5709991455077983
103244,2020-06-10,AMZN,optimism,bullish,132.25,136.11749267578125,131.31300354003906,132.37249755859375,132.37249755859375,98920000.0,,-0.12249755859375
103298,2020-06-11,AMZN,optimism,bearish,130.1750030517578,133.56900024414062,126.8115005493164,127.89800262451172,127.89800262451172,116002000.0,,2.2770004272460938
103340,2020-06-12,AMZN,anger,bearish,130.0605010986328,131.07400512695312,125.1675033569336,127.2509994506836,127.2509994506836,108722000.0,,2.8095016479492188
103362,2020-06-16,AMZN,belief,bullish,131.0,131.0,128.8000030517578,130.7635040283203,130.7635040283203,71712000.0,,0.2364959716796875
108415,2020-06-16,AMZN,belief,bullish,131.0,131.0,128.8000030517578,130.7635040283203,130.7635040283203,71712000.0,,0.2364959716796875
109418,2020-06-16,AMZN,optimism,bullish,131.0,131.0,128.8000030517578,130.7635040283203,130.7635040283203,71712000.0,,0.2364959716796875
103379,2020-06-17,AMZN,optimism,bullish,132.375,132.75,131.59100341796875,132.0489959716797,132.0489959716797,59186000.0,,0.3260040283203125
109419,2020-06-17,AMZN,optimism,bullish,132.375,132.75,131.59100341796875,132.0489959716797,132.0489959716797,59186000.0,,0.3260040283203125
109433,2020-06-23,AMZN,surprise,bullish,136.30099487304688,139.15550231933594,135.90199279785156,138.2205047607422,138.2205047607422,84634000.0,,-1.9195098876953125
103481,2020-06-24,AMZN,amusement,bullish,139.0,139.8000030517578,136.0500030517578,136.72000122070312,136.72000122070312,90532000.0,,2.279998779296875
